	logFC	logCPM	PValue	FDR
ENSG00000188175	3.53056326772082	0.0317890645474897	9.44525054081179e-11	5.81863349016768e-10
ENSG00000004766	0.28979796075577	4.7151564423027	0.0010916832465392	0.0022298754183758
ENSG00000127928	6.40475202387178	-1.67107324792864	2.49675303507413e-23	1.22633916189741e-21
ENSG00000105825	2.15394885028144	6.25564680472796	9.76606107874896e-06	2.81599542142942e-05
ENSG00000127920	-1.32577860000182	6.37375716905432	2.02923665130576e-08	8.86202936697424e-08
ENSG00000278959	1.41670538226663	0.381663229987621	2.09105843161554e-09	1.06132574109966e-08
ENSG00000105829	0.92469644506707	4.59894647560688	1.32785433235876e-11	9.29451765949654e-11
ENSG00000236861	1.36587696261873	-0.0131155519888443	2.62147083992356e-09	1.31492453690947e-08
ENSG00000164692	0.313345270113952	10.5072620000463	0.21555867846092	0.270478344259927
ENSG00000127995	0.326101060059741	5.52705375785565	0.00933000628050437	0.0159651189241101
ENSG00000127990	-1.045929130602	5.38260200643176	2.67269735359154e-15	3.29599859645798e-14
ENSG00000242265	1.7900775457784	7.0401552940958	7.0463079906729e-07	2.44521128389407e-06
ENSG00000158528	0.887381560394444	5.09942420566335	5.11872324014981e-06	1.53845049628021e-05
ENSG00000005421	2.39516740392283	1.74685769910642	3.45862207537633e-12	2.64787571921627e-11
ENSG00000228751	2.45977797061973	-2.00813639989037	3.20919944243919e-09	1.59066389339158e-08
ENSG00000105852	1.51909575776553	5.05074964198464	2.92055007141952e-09	1.45549318741619e-08
ENSG00000105854	1.05851695448158	7.53199194525875	8.3479363678123e-11	5.20166543712721e-10
ENSG00000273138	2.33415459638403	-1.30081808279093	1.13749910893123e-13	1.09861632689036e-12
ENSG00000005981	0.733271651813007	0.480583136085664	0.0180339470408775	0.0291131438527956
ENSG00000004799	-2.39195561793923	7.30826681832008	4.65672360862536e-18	9.1267239584073e-17
ENSG00000158560	-0.033223396985054	1.21824903705292	0.865622345661142	0.891768579589061
ENSG00000004864	0.878305426329904	4.89589072854107	6.16917165982309e-17	1.00187946220037e-15
ENSG00000127922	0.687000979552777	5.6355862816973	3.12759293191247e-12	2.41429829305265e-11
ENSG00000231764	5.09938780418926	0.313341479544423	2.73813597725828e-18	5.57874377760057e-17
ENSG00000006377	4.12150372472756	-1.60879908414979	1.18375254220035e-11	8.35572903031024e-11
ENSG00000105880	0.475438594164037	-0.877510859708258	0.16951965768824	0.219016039828866
ENSG00000196636	0.473509384117701	3.1269570348629	2.53681701581108e-05	6.84330831618488e-05
ENSG00000006128	-4.60571986743228	-0.117781916852461	2.91460675670817e-12	2.25980452086108e-11
ENSG00000070669	0.689534530842171	4.79980228773687	1.58083110992365e-09	8.1960386883124e-09
ENSG00000238228	1.12536818831004	0.220257255142728	4.57504362703928e-09	2.20879719835598e-08
ENSG00000183444	1.0517637851118	2.06463298717938	8.04745668839301e-15	9.26980260396372e-14
ENSG00000243554	0.692850984877565	2.30104830973215	4.01361702770769e-11	2.60937063008478e-10
ENSG00000164715	-0.24597550396378	6.15458936276622	0.0146052588727237	0.0240180947523041
ENSG00000180535	0.718489239294372	0.406558592887897	0.0110480633565417	0.0186195087893931
ENSG00000205356	-0.41590429446219	5.89452268459111	2.78631672644493e-07	1.02724016732524e-06
ENSG00000164713	-0.551487776658481	6.73425733620266	1.2225654098021e-06	4.08586200590825e-06
ENSG00000006453	1.05004651598937	5.73096108705096	2.09297209272982e-17	3.69013350449628e-16
ENSG00000214389	0.358827016648404	4.83884415082335	0.00537223825777107	0.00961879628880241
ENSG00000106236	0.0634230841889868	2.22560316903666	0.87445794069039	0.899164947050686
ENSG00000166448	-0.55191468531611	3.91850808216921	0.0802130510154421	0.112512217696496
ENSG00000196367	0.225753917306353	6.5081568570976	0.00474026941767705	0.00857208320566335
ENSG00000242687	0.0371821217418541	2.40933877008677	0.705328676017255	0.752727782220072
ENSG00000198742	-0.0146803781257637	6.24155182421796	0.873373250739576	0.898325494552626
ENSG00000185467	1.7949292971987	0.498670542433948	1.43101976475792e-10	8.6277779274375e-10
ENSG00000241685	0.11712274601794	6.33102086980847	0.183188308614549	0.234474031969268
ENSG00000130429	-0.18806985751355	7.03944717526343	0.0565850071985331	0.0821519266901302
ENSG00000106244	0.122429834464723	6.20238821615048	0.119466035821539	0.160403234435163
ENSG00000106245	0.150056524705383	4.6823354216093	0.123595163575546	0.16525146363189
ENSG00000106246	0.0956040515140913	2.41944340729121	0.451169275393066	0.514214204775406
ENSG00000160917	0.265286455213949	4.60884912795669	0.000378901431873355	0.000839870999106679
ENSG00000241468	0.48384123146487	5.01597655040513	2.76046581330834e-06	8.66619748766233e-06
ENSG00000198556	0.772302891825201	4.27858977531385	5.11657172534469e-14	5.22822021314595e-13
ENSG00000160908	-0.286534557177935	4.78059185394349	0.000369966932188251	0.000821607970454319
ENSG00000196652	0.122317117975427	4.13459332559842	0.0700416806246131	0.0996180522110926
ENSG00000221909	0.234826594122115	3.09177296018171	0.0283109027790709	0.0439655013859582
ENSG00000197343	0.156697850960355	6.73222568148285	0.088800255732047	0.123138561289507
ENSG00000197037	-0.0606902184785511	4.4973281312387	0.426877755148804	0.490535821026446
ENSG00000106258	1.00928985695084	4.99977431889078	0.00594526523333829	0.0105554072711032
ENSG00000160870	-0.195824563373309	-0.361814557205328	0.590340529399771	0.648158216926928
ENSG00000146833	-0.173920874910061	5.24437918376042	0.059133975222226	0.0854143247224115
ENSG00000160862	0.418476562072638	4.85613403845648	0.252033300043414	0.309574867904136
ENSG00000106261	0.480872381404009	6.79353720972018	2.05945004382394e-05	5.64886563768148e-05
ENSG00000166529	0.00414089699452092	2.28993990194748	0.963191858511881	0.970973567123905
ENSG00000166526	0.540193514761217	5.0212603753844	1.08951349405927e-09	5.785682416642e-09
ENSG00000168090	0.259223575447325	5.8769008601939	0.00345487017253341	0.00640561946433076
ENSG00000166508	0.497020475209771	6.27839678585392	1.06386426211433e-06	3.5925313769734e-06
ENSG00000221838	0.215508873632325	4.09626939261798	0.0181844220652538	0.0293348474157941
ENSG00000106290	0.221506224865435	4.65563882903965	0.00563873088171178	0.010055611600773
ENSG00000242798	1.28659919577367	-0.352168627827998	7.23218951469699e-17	1.15582701002982e-15
ENSG00000166997	-0.262427334109621	3.43615912581396	0.0169811024599424	0.0275529736949991
ENSG00000214309	-0.0388631899938532	0.467865848988618	0.761816051229746	0.803197368172267
ENSG00000188186	-0.182424459502162	5.39225111430404	0.0638372396000781	0.091669460818453
ENSG00000146826	0.460125758985803	4.48029044731219	5.43625568956746e-08	2.22104821126135e-07
ENSG00000197093	0.244680790188981	3.4372147630627	0.160859502270399	0.209213164645218
ENSG00000213420	1.25077659443489	0.957710045362375	7.5756492365721e-11	4.74251223164528e-10
ENSG00000066923	1.00731583305323	3.05484926279968	3.32829577573431e-07	1.21236870061154e-06
ENSG00000239521	0.192054823877428	3.37536032796297	0.160725906846489	0.209052945460609
ENSG00000214300	0.247648694759065	2.15554965579426	0.00574623730203603	0.0102273554674051
ENSG00000078319	0.362820358375181	2.40721602663096	5.99360818432278e-05	0.000152238708831534
ENSG00000242294	0.533064160399578	3.0693422354606	5.7768575522534e-05	0.000147049279482031
ENSG00000272752	0.538730999568678	-0.346432645171524	0.000370225007675792	0.000822090215452523
ENSG00000121716	0.610582289604986	2.88667136929131	0.000144543106636716	0.000345229636098559
ENSG00000085514	-1.12668881146974	4.38336155867173	8.38526883344156e-08	3.32317351736057e-07
ENSG00000078487	-0.08022485893707	2.88996133172444	0.442044478170835	0.505477659493051
ENSG00000146834	-0.59834110265696	5.7528457115797	4.30797033909959e-10	2.43302828625729e-09
ENSG00000160813	0.446314858401233	3.05026210134363	6.94728930438131e-05	0.000174607900457546
ENSG00000166925	-0.104262131517209	5.58187780005323	0.239898084682579	0.296536587693104
ENSG00000166924	-0.894195290393705	-0.0408837993922769	0.000201868151804331	0.000470019622345527
ENSG00000106351	-0.00201322036940411	4.93400097367855	0.993026551959119	0.994829559777545
ENSG00000274272	0.200163389445886	2.23158751921547	0.131387863568109	0.174589945179239
ENSG00000077454	0.0365088007913778	4.60825288421497	0.670047901038358	0.721493329916588
ENSG00000106336	0.438014946915507	0.0963617670784696	0.00959675131100134	0.0163838817954199
ENSG00000106333	-0.319649858227231	6.05182450366421	0.0880938016356646	0.122260199036882
ENSG00000106330	0.0382115145568456	3.72000232149623	0.698391202852482	0.746911247556618
ENSG00000106327	4.66095251135381	3.01530737560721	2.06755218478068e-28	2.41482882791042e-26
ENSG00000172354	-0.308196854554693	7.31894901728392	0.000271146787107934	0.00061751137129705
ENSG00000146830	0.0478971693809944	6.83491825942883	0.618590162975044	0.673961188573349
ENSG00000172336	0.294069486581965	3.74391088399787	0.0104255509507613	0.0176533119563253
ENSG00000196411	-0.123395701017084	6.50301409567755	0.310430466852918	0.371757833001983
ENSG00000146828	0.23725283413848	5.97308867070447	0.00408377851091326	0.0074716781881363
ENSG00000087077	0.256192735100037	6.12556482567337	0.0475398274897445	0.0702432770257044
ENSG00000087087	0.18271638027716	6.5770805034518	0.0277787755579238	0.0432226645637929
ENSG00000176125	0.550092790189556	-0.0822309173847943	0.0012754466688775	0.00256737957225251
ENSG00000087085	2.03517349692947	3.29580320527971	2.25736253092906e-14	2.43153650851656e-13
ENSG00000169894	4.27990336962195	3.96276618054665	1.58742373199376e-35	6.01693497207976e-33
ENSG00000205277	-0.366086671171167	0.0796891090544392	0.123169465579131	0.164791967633644
ENSG00000169876	7.32781081664634	1.57641823660718	1.70868619766987e-08	7.56574763610097e-08
ENSG00000169871	-0.17868101315398	6.95264491342682	0.0392087228356471	0.0590452798384794
ENSG00000106366	0.844216376748182	7.36624616479073	0.0348406288989985	0.0530961458012426
ENSG00000106367	0.819625891431525	4.63387662539517	3.80872324152374e-17	6.39210035079118e-16
ENSG00000106384	6.94736708205595	-0.199443848627677	4.2106001094621e-08	1.75382014511682e-07
ENSG00000106397	0.129773229839849	5.99966615324509	0.266712180651198	0.325475701439796
ENSG00000106400	0.336717450659786	5.75959946717382	0.00135397411809234	0.00270997171050683
ENSG00000106404	-0.676774893757846	3.98623168774015	0.000110886649778682	0.000269505843521579
ENSG00000214253	-0.39488381232285	5.83685248703183	4.30311921021633e-06	1.31017523210118e-05
ENSG00000232445	2.34671768729387	-0.261438933991483	1.36941007919149e-13	1.30813500146828e-12
ENSG00000128581	0.16706769753696	4.16823260112808	0.200800404749092	0.254054624701128
ENSG00000160963	0.0548423797356929	0.390490385900677	0.844469627771824	0.873695748689713
ENSG00000257923	-0.343052726988744	7.0846597961151	5.84122312044125e-06	1.74006090676812e-05
ENSG00000160999	-0.164032727288495	2.57952797059213	0.323845975257282	0.385527588889103
ENSG00000260097	0.894086095613219	0.65910016942112	8.4229185624234e-07	2.89491892216465e-06
ENSG00000128563	0.336308662918488	4.85514882503995	0.00045326117258087	0.000991135702185381
ENSG00000160991	0.123124306678759	5.37614115126656	0.336416535335727	0.398459511724511
ENSG00000160993	0.197858688574862	2.98577669528022	0.0761024109487705	0.107308298838341
ENSG00000161036	0.365483736400209	4.36625827978864	0.00528510696296457	0.00947461304470776
ENSG00000005075	0.390275741685524	4.42252754901342	0.00131349163104916	0.00263551072474496
ENSG00000168255	0.568972254898819	2.131491269246	0.000286282595732527	0.00064889214325519
ENSG00000205238	1.03587403456919	0.603040622267371	4.93617602499287e-07	1.75385285047898e-06
ENSG00000105808	-0.665034748790053	1.10831085015337	0.000869873857548931	0.00180843381189077
ENSG00000228049	0.738979871450953	0.0718657623836358	2.62258770567857e-05	7.06140791038424e-05
ENSG00000222011	0.63803571102419	2.32489325383248	9.66517431265921e-12	6.9344173845361e-11
ENSG00000161040	0.986649388169574	1.33611106232043	0.000467483183800458	0.00101934979695728
ENSG00000128606	0.526857392555216	2.75943962931237	0.0239764894222184	0.0378190716082715
ENSG00000230257	3.54328068211581	-0.0896971485038923	3.67974094129165e-09	1.80827582606673e-08
ENSG00000170632	0.339707133630401	5.02356083330109	2.58036568896231e-06	8.14278453119131e-06
ENSG00000233025	1.30583013511911	-0.415123315543881	2.92439520919039e-14	3.10548504419473e-13
ENSG00000161048	0.32344271857224	4.63254253138631	0.00495719116705347	0.00893459656871857
ENSG00000170629	0.0942124271209472	2.298971485266	0.776897883971666	0.816399099812041
ENSG00000105819	0.481954686167338	5.8103040087035	3.30499677377128e-11	2.17614159909181e-10
ENSG00000105821	0.798125636775971	4.36354573885067	3.11818207007009e-10	1.79179518322764e-09
ENSG00000161057	0.196282339770226	6.13537988430908	0.00539089536694684	0.00964790173956304
ENSG00000170615	1.26183463435902	0.784874136961045	9.86692152932712e-11	6.06723558624587e-10
ENSG00000189056	0.679476129410703	3.60819509063981	0.0914650399939547	0.126357740386694
ENSG00000164815	0.671131108180079	3.74224501431815	8.86461542911218e-14	8.6911302760095e-13
ENSG00000187416	-0.55465972250683	1.50009714713048	0.09762540494536	0.13397983057435
ENSG00000197258	-0.129280852525689	2.73605685069924	0.357464687111105	0.420242749261177
ENSG00000225329	-0.637890547368194	3.61075300888484	0.0671697512291814	0.0960191714092609
ENSG00000243352	-0.402945318964502	-0.814030314233568	0.274137622621575	0.333544346244614
ENSG00000237513	-0.409770867599538	0.356296459309465	0.135918010154117	0.180014300236423
ENSG00000228393	0.967528991700065	1.89078730150168	2.75042130565805e-08	1.17860950531921e-07
ENSG00000239569	0.286406623251887	1.2751563367623	0.0682150475486039	0.0972722948753481
ENSG00000005483	-0.233706781366858	6.92631293825456	0.00600369120508772	0.0106487862104015
ENSG00000272918	0.203280142752004	1.00585659377692	0.159935427914854	0.208146074849799
ENSG00000135250	0.242910710997462	5.37989428767638	0.000794421973453067	0.00166033531259869
ENSG00000091127	0.863568945597328	4.13303003310293	1.20203291706489e-12	9.90875636886194e-12
ENSG00000135249	0.630325792142311	4.52123882278905	4.9491901256109e-14	5.07035190640571e-13
ENSG00000185055	-0.0674386890395452	1.05305047665716	0.840490290021879	0.870475302172992
ENSG00000272604	0.0743179085919928	0.930420736317843	0.523150627960871	0.584222189399407
ENSG00000231167	-0.225863099026165	1.74828278895041	0.0640469662894256	0.0919356560048782
ENSG00000146776	-0.199005112865425	3.68516385524683	0.0233125480059581	0.0368673366048723
ENSG00000128536	-0.669491705747538	4.9544113653115	0.13525367960226	0.179205327102612
ENSG00000280439	-1.02442373190712	0.477008015842295	0.0352308288751645	0.0536216471909372
ENSG00000008282	-0.273319533805085	6.67140859886806	0.00109333557015394	0.00223279640833816
ENSG00000105835	-0.920925110316718	8.30787154965005	0.00184167980820905	0.00359981557143177
ENSG00000253276	-0.329005438314223	5.39619757185057	0.174614319441744	0.224745455104126
ENSG00000228742	1.30650164033288	0.558802787234559	0.00449311709585394	0.00815597988060087
ENSG00000105851	-0.230220724317886	3.93151656122305	0.305933493030096	0.366963096577597
ENSG00000005249	-1.14423314275945	4.54089019787234	1.57230745951826e-10	9.43149732883316e-10
ENSG00000105856	-0.293841093035807	6.00146790762351	0.00123396610625459	0.00249405772761887
ENSG00000272072	1.13738229919108	0.0303748241850108	1.32926836378796e-10	8.05297712911225e-10
ENSG00000164597	0.326766018630913	5.26160973521046	6.77380606551316e-05	0.000170567799009895
ENSG00000105865	0.979631009284082	2.98103151747669	3.81263866968962e-19	8.87509828915351e-18
ENSG00000075790	-0.385018921228195	5.88646411401304	0.00011289709638202	0.000274077313500712
ENSG00000091137	2.06124093116916	2.46059731771072	3.05544535758201e-06	9.5223148911674e-06
ENSG00000241764	0.54942750510312	0.0181497136620511	0.00095786671298593	0.0019750163601739
ENSG00000105879	-0.0385398745344379	4.68509037736205	0.612558213034001	0.66860537580223
ENSG00000091140	0.0734955997848851	5.98700448413554	0.333503660798145	0.395545816611993
ENSG00000091136	-0.370775195741576	8.11436855535739	0.0242652126302502	0.0382264630276895
ENSG00000273055	-0.168591124983122	0.810860220096012	0.392745609056146	0.455877190751079
ENSG00000091128	-0.854901297582056	-0.394267148416519	0.00077165308864638	0.00161830450963745
ENSG00000091129	-0.332792991814324	3.60725133212707	0.120453499593695	0.1615347365379
ENSG00000135241	-0.120868916325026	5.45356920774716	0.309720163626422	0.371084175290224
ENSG00000177683	-0.165298080085416	4.63972488214164	0.0783929491833294	0.110190033315415
ENSG00000128590	-0.268700642042147	5.69894182968103	0.0365189281964944	0.0553640290196495
ENSG00000184903	-0.0615029103702416	2.8774294536685	0.587427157897368	0.645206351831615
ENSG00000173114	-2.35214620455705	3.31451738614351	3.05943369116493e-16	4.39320682071567e-15
ENSG00000128512	-1.29434259397773	6.66307722246202	3.35857762942089e-24	1.92772759992675e-22
ENSG00000198839	0.2706451541131	4.16255067319334	0.00226462545777894	0.00434352308777173
ENSG00000006652	-0.463526690496367	5.83584918354047	9.13996273999039e-05	0.000225143358861751
ENSG00000181016	-0.0586619510832691	2.03461095812733	0.752720466900911	0.794984567560718
ENSG00000146802	0.124467660763701	5.49848282789393	0.166214369782516	0.215244019503705
ENSG00000164603	0.130768410545304	3.94449437978343	0.215120300024949	0.270012602761712
ENSG00000164604	-0.483435412433366	2.07425745270941	0.0135711823800826	0.0224302751876806
ENSG00000214194	0.224460568054468	4.79079816593499	0.0201783774464377	0.0323050226746483
ENSG00000128573	0.194578842700483	3.02086042747672	0.402793281862117	0.466112571389865
ENSG00000135272	-0.553860690290439	5.94647930012952	2.38908515282438e-06	7.59043676025447e-06
ENSG00000105967	-0.347077279206359	4.41095871912443	0.0909987173498068	0.125822371315319
ENSG00000135269	-0.14610603386501	6.38076361474881	0.142770031533579	0.18812194434462
ENSG00000237813	-2.07201947584602	-0.500721344621061	1.3608574086348e-16	2.09328211960678e-15
ENSG00000105971	-2.30564714572564	7.60605151456372	8.65783258216436e-34	2.63526058701666e-31
ENSG00000105974	-3.09193076261531	9.3707580050537	4.89572356929362e-36	2.09255725071361e-33
ENSG00000105976	0.956308017114218	7.25311166654057	4.44571829495977e-06	1.34990983717423e-05
ENSG00000198898	-0.633427595973766	6.91887146222559	7.7675983602722e-12	5.64147807156574e-11
ENSG00000227199	-0.509986592996745	0.575504312739925	0.00121158214275451	0.00245332866301737
ENSG00000004866	-0.294028798445051	5.30936988281263	0.00192227940552756	0.00374373930951461
ENSG00000105989	-1.18146103301925	4.06741755485119	3.67368480423655e-05	9.65219121531626e-05
ENSG00000154438	1.1898639936728	-1.26070972485277	0.00751572158165274	0.0130948248789091
ENSG00000001626	0.444223510705973	4.7453190285658	0.121654366734842	0.163020442111007
ENSG00000077063	-1.1867471002198	2.56429888574229	2.39025690176816e-10	1.39749333235217e-09
ENSG00000128534	0.540450161234321	4.89502859910522	3.03047916989019e-13	2.73614813680557e-12
ENSG00000184408	1.12535134532516	0.709569065818682	0.000423076322269981	0.000929278399090493
ENSG00000106025	-0.967628730517195	5.70170846404381	1.01364163606127e-06	3.43448251422414e-06
ENSG00000071243	-0.375756016726309	4.10242922165665	4.02185641318865e-06	1.23088168014239e-05
ENSG00000106034	-1.29104812569095	5.03085593136387	5.25600283136672e-10	2.93218108523538e-09
ENSG00000196937	0.618758641550362	5.8418177529813	1.33047974684449e-05	3.7539336565111e-05
ENSG00000106278	1.78527626966081	2.92096594321283	3.35866039360924e-06	1.04139726265189e-05
ENSG00000008311	0.150696498678566	5.01968971934327	0.407623785341747	0.471024114105859
ENSG00000128610	6.26576712915491	1.39740775703684	1.72934602245733e-32	4.23668685916407e-30
ENSG00000230316	7.45018289737575	3.59872708244755	1.61407722620526e-39	1.47387260896534e-36
ENSG00000081803	0.281035378538463	5.80686260427139	0.0185038600258504	0.0297975185618685
ENSG00000240499	1.4668398481171	0.0513849109531565	1.43409021756258e-13	1.36537622656941e-12
ENSG00000164675	0.0513348867005463	0.804112491832495	0.874707027145303	0.899282982002149
ENSG00000128609	-0.189830202242344	5.71266617072587	0.0359216191092587	0.0545738036970353
ENSG00000106299	-0.0331554539487242	5.99448224995522	0.694471656277215	0.743592212863413
ENSG00000272686	-0.283691253899984	2.41219759882274	0.0125318734231854	0.020897551689082
ENSG00000234224	1.63149517038804	-1.62387854198065	0.00114702784991485	0.00233366847042125
ENSG00000170775	2.43528739971939	1.68683038613578	2.11326199738299e-16	3.12616496799903e-15
ENSG00000128513	0.22315048807082	4.50090831437823	0.00628505742834603	0.0111144822779968
ENSG00000224897	0.930436135344321	-0.154768931751594	2.46800817102176e-08	1.06348811985534e-07
ENSG00000179603	-0.624042246229365	0.00314494114807187	0.101981372994662	0.139301271645458
ENSG00000048405	-0.135593121418093	4.76050408181713	0.137771214687863	0.182202497607097
ENSG00000279265	0.342536655077401	0.236336096415528	0.0171516675152232	0.0278072672676393
ENSG00000224138	0.311336130354768	0.842284029035602	0.0243439315377603	0.0383354425540541
ENSG00000280347	0.283774971435482	2.15383529844772	0.0153054597509869	0.0250587922524512
ENSG00000179562	-0.156928151563849	4.72883212747679	0.0480135652139249	0.0708859051651751
ENSG00000004059	0.0969516549576448	6.01629466666501	0.257429538401396	0.315520632652058
ENSG00000197157	0.283496364338936	7.33397024818103	0.00302727916261236	0.00567357133106816
ENSG00000128594	-0.924733823878409	3.58550418341777	0.000346471736930771	0.000773449352506086
ENSG00000174697	0.217092307818679	-0.940084972470333	0.756166290969928	0.798162285587163
ENSG00000106344	0.317975558949886	5.24892641142903	4.71678938965541e-07	1.68095763790647e-06
ENSG00000224940	-0.844258027541277	-0.293002802638274	0.0433770936610599	0.0647401511557974
ENSG00000106348	0.0441492533940136	5.861520823813	0.678492230338154	0.729211538159801
ENSG00000135245	1.22351972088449	3.37537235589743	1.39706524958996e-06	4.62518849687093e-06
ENSG00000165055	0.205634207429759	4.59684167169901	0.00591120622692898	0.0104986492699829
ENSG00000273270	0.241710158632453	2.86260458881871	0.0257991809210073	0.0404305909604584
ENSG00000280828	0.0472950404210642	0.56869168750531	0.759968387421051	0.801501729047748
ENSG00000242588	0.171926694836802	2.4533434825483	0.212117903663835	0.266643925079956
ENSG00000281896	0.160793833779881	2.28083968307217	0.263775084003548	0.322227084683861
ENSG00000243302	0.327232104657325	4.59611297161456	0.00130998732416837	0.00262900453099084
ENSG00000230715	0.158465322805169	3.90136990356925	0.158521235193477	0.206452712726208
ENSG00000229413	0.111633975146437	2.29589286640026	0.345386056588504	0.407952756985328
ENSG00000243679	0.119093079588707	4.38176263448879	0.292191357234775	0.352504385153793
ENSG00000281490	-0.0105039824465847	4.89076338485929	0.928093034591083	0.941829711653883
ENSG00000271553	-0.185654402773609	1.10386478425154	0.354693287464333	0.417448793243365
ENSG00000205085	0.351358450717875	2.39279792852864	0.0574186370346515	0.0832298866721346
ENSG00000271344	0.301415414343277	-0.165272808045522	0.250821159548313	0.308217902750555
ENSG00000128595	0.565293104925287	7.50930011354274	3.29558706348943e-05	8.73532768418513e-05
ENSG00000128617	-0.104828483642902	1.50574354524524	0.46135514111564	0.524543744969839
ENSG00000128596	0.203768522308166	1.67006838104506	0.208187951803528	0.262343982171689
ENSG00000128591	-1.25771789508452	5.47467989269176	0.000116251756720687	0.00028167670254033
ENSG00000135253	1.11505900596126	2.37292657234484	4.20131034430822e-05	0.000109482583352974
ENSG00000128524	0.047551837017057	5.59395019981368	0.682687037166368	0.732925389570071
ENSG00000272899	0.426931784154687	1.67005680747202	0.0562073358950892	0.0816743945445852
ENSG00000128604	-0.044967162363956	4.6091849716469	0.784650611917034	0.822738459355983
ENSG00000064419	0.0601843089672393	5.67208482019962	0.369955199715143	0.432874949448279
ENSG00000158457	-0.046673464901663	3.80727088181408	0.789702945990097	0.826990830183803
ENSG00000128602	-0.00819369874083099	3.88342471798955	0.970919365548771	0.976998554122884
ENSG00000158467	-0.0167019114240537	7.24751504865195	0.941542791341377	0.952879251146445
ENSG00000238072	-0.0378633290926476	0.744649243409249	0.734449326731543	0.778799288715226
ENSG00000128578	2.46965447620301	3.08286123419221	4.61174332060702e-15	5.4852167890867e-14
ENSG00000240204	2.06232073792754	0.268065714581194	1.3417101615205e-09	7.02099907131685e-09
ENSG00000273329	0.663142371485812	2.22558744157767	3.76769808362541e-08	1.57931217372415e-07
ENSG00000106459	-0.123867396128056	4.32488888544407	0.0604581844694547	0.0871963883205157
ENSG00000186591	0.101177839710503	7.12817038842388	0.111183559754751	0.150408520667555
ENSG00000091732	0.317671246634026	3.63089139869633	9.73552539392932e-05	0.000238937179203755
ENSG00000128607	0.214430015358713	6.02815032019574	0.00476497642934051	0.00861211079523361
ENSG00000146842	0.257888435875003	4.43220348161265	0.00779776004168986	0.013548624933187
ENSG00000128510	-2.73801316411081	1.6791349310727	4.14765048824655e-05	0.00010814036425488
ENSG00000106477	0.41527822737582	3.63265808158168	0.000420801293789962	0.000924786915101908
ENSG00000106484	0.656134813454272	5.4925862761008	0.000343894604807159	0.000768379347789014
ENSG00000158623	0.223561433260076	4.7855964308182	0.0239609597693547	0.0378034807827352
ENSG00000270953	0.43975439023305	-0.262163685579467	0.0129648352677526	0.0215266200259428
ENSG00000233559	1.17317115041555	-0.00654110449008942	0.00237821475274811	0.00454576176669427
ENSG00000226380	0.15205984454544	2.25828800840761	0.594141635751997	0.651904053778025
ENSG00000231721	0.397250241748035	3.9716100081479	0.0172728729273577	0.0279834471159426
ENSG00000128585	0.638915925062069	5.43702825184364	5.16404755492631e-11	3.30910849540398e-10
ENSG00000236753	0.439600033140018	1.31268915686409	0.00059814736012995	0.00128008760175248
ENSG00000128567	-1.065695153866	7.3346554670447	7.63902140671774e-14	7.58203068377237e-13
ENSG00000213261	0.361772714716664	1.72843584925531	0.00327324791399786	0.00609418696425421
ENSG00000221866	-0.509667447354307	3.59285487795891	0.0670806634659534	0.0959065866036252
ENSG00000106554	0.0282078639379407	5.48181814557558	0.729650039770289	0.774527854633836
ENSG00000131558	-0.0782129203534546	6.00684200793808	0.26278220296099	0.321148051787525
ENSG00000155530	0.814490290054623	1.1327270487454	0.00311662350054673	0.00582905218345436
ENSG00000205060	0.103887235529769	4.64866242638726	0.323594321074271	0.385317190211667
ENSG00000085662	-0.206903293577319	6.15115126327475	0.191282431565042	0.24351538451902
ENSG00000198074	7.63483770973188	3.86367495735569	2.96823620549023e-22	1.22190362975601e-20
ENSG00000227471	4.86178182348678	-0.39055771553325	1.49762504920421e-18	3.18368144057813e-17
ENSG00000172331	0.420780195482289	4.32333318458225	0.000192825511210348	0.000450165217281195
ENSG00000122786	-0.527694233841893	8.32731723272379	0.000539762360677183	0.00116444223192053
ENSG00000146856	0.292318269601389	2.14752120516627	0.0847862126547964	0.118225184009315
ENSG00000122783	-0.0100545718660894	4.15916006801	0.917571980428524	0.932707762729779
ENSG00000146859	-0.451599559734651	4.9380776347177	0.00292871306673392	0.00550373403158258
ENSG00000105875	0.0156628059419454	5.70236096705265	0.871628816364589	0.896714871303745
ENSG00000146857	4.72108284476393	-1.69190004920487	1.20963690945382e-09	6.37638306849062e-09
ENSG00000080802	-0.0263674501901365	4.54204465187818	0.65827377879191	0.710550853911702
ENSG00000155561	0.418030782034203	5.86543386338776	4.20468359534925e-08	1.75208232206951e-07
ENSG00000243317	0.0942497899461139	5.23333525966344	0.271177708557042	0.33028307185658
ENSG00000164707	0.385485969930955	2.45661675041244	0.0255514448946653	0.040073618275348
ENSG00000189320	-1.86041024629475	2.49047462744719	2.10592859340018e-10	1.24100907928472e-09
ENSG00000105887	-0.499215261825868	7.14989720703265	4.90351733781487e-07	1.74348247432501e-06
ENSG00000181072	-3.05390284540817	0.651396527427582	2.24078676327758e-11	1.5095628869042e-10
ENSG00000105894	-0.336755118520955	4.74620565885268	0.282484861035798	0.342435335104281
ENSG00000157680	1.91227656840335	0.849038940318814	1.7225449039819e-11	1.18670111714995e-10
ENSG00000279483	0.382043312042033	2.21864204486288	0.00888602937481833	0.0152678279259943
ENSG00000230383	0.123831426301467	0.261628368572371	0.447629604300289	0.510817491524
