	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000149050	0.257105671989708	1.36126301754394	1.06826901546986	0.288746021186398	0.358151322524917	-6.16454453519032
ENSG00000225523	0.398137727913693	-0.61743768194529	0.683382349876579	0.496422137579538	0.567658488264762	-6.1647416924689
ENSG00000250312	0.23097365457363	2.52429474642362	1.21589633149461	0.227749127130737	0.291380220031166	-6.16498306275671
ENSG00000248092	0.216420961594948	4.08343949459267	1.40540477258586	0.16393397696799	0.21940504086009	-6.16507181031953
ENSG00000162620	0.171895732023131	-1.02446570277137	0.55765635405315	0.578701181314567	0.645253262553607	-6.16514917416556
ENSG00000120697	0.125465189318694	4.6767227886932	1.45960367740636	0.148478036661573	0.201375592660974	-6.16541089684594
ENSG00000124334	-0.154191944305106	-0.473130612240164	-0.700719323751872	0.485596081639701	0.557659617221743	-6.16585585483082
ENSG00000256039	0.18223163245605	-1.07302070589413	0.545111601971052	0.587256586202444	0.653233530466273	-6.1660471990195
ENSG00000110497	-0.0906652337949123	5.17255884447797	-1.4894579631553	0.140462751917672	0.191643318614107	-6.16612062415301
ENSG00000146755	-0.0201298968845425	-1.95713427163464	-0.0681668315666341	0.945830019369636	0.958812093612384	-6.16639044700282
ENSG00000140931	-0.223478219073905	5.51733416417476	-1.50186866278641	0.137232241262939	0.187707393935533	-6.1673011488989
ENSG00000118017	0.0498042711329604	-1.93172685638346	0.122890851312995	0.902514604038501	0.923664775614115	-6.16819452323781
ENSG00000279377	0.318096816226967	0.282492619103951	0.883691494420578	0.379621161024055	0.451789662548119	-6.16819760386431
ENSG00000116285	0.401048214404888	7.67591418915116	1.47579457945942	0.144087979349197	0.196096701927107	-6.16849088971552
ENSG00000235609	0.162264119475874	1.07379694267858	1.02113864397724	0.310395118389684	0.38061048771676	-6.16888447505867
ENSG00000273055	-0.188949937535001	0.523483613201993	-0.918634438694251	0.361163382287992	0.433081310021099	-6.16905161129517
ENSG00000229638	0.1911931911626	4.78268759716641	1.46517560556882	0.146955636047535	0.199512858860507	-6.16919481389428
ENSG00000153347	-0.476401887973929	0.891850645773079	-0.976098921515366	0.332080502102195	0.403140271134336	-6.16932840064702
ENSG00000255443	-0.22722712150902	0.179657725251168	-0.847686393803846	0.399247121475829	0.471570756310438	-6.16955924332548
ENSG00000129295	0.28863573667135	2.35543199637928	1.19127325110298	0.237215480881098	0.301799987043723	-6.16998992147705
ENSG00000162909	-0.211528630209403	8.86651491926116	-1.4305841632842	0.156606252869979	0.210975255760798	-6.17037378616311
ENSG00000203950	0.176621280781885	4.74891298505184	1.46160316392488	0.147930316417489	0.200748625610232	-6.17064169899949
ENSG00000253767	0.04027576575249	-1.88219204120173	0.138906754798577	0.889887485328156	0.914421979169172	-6.17081504787919
ENSG00000245556	0.121475099576142	2.44547952246654	1.19741617243055	0.234827697991002	0.299199935853565	-6.17177938643431
ENSG00000167578	0.149427934564681	3.77070861513959	1.36434387720065	0.176444639421539	0.233827848891042	-6.17223691035997
ENSG00000177697	-0.145152630795857	8.00477255639625	-1.46442636783748	0.147159636862279	0.199776317402779	-6.17224757319452
ENSG00000233198	-0.172825471407696	-0.388392646762018	-0.713001396581537	0.478006083615656	0.550043774416022	-6.17234974669743
ENSG00000176907	0.463013738743291	7.43264186695439	1.48126597945831	0.142627598793583	0.19426712537557	-6.17241294290493
ENSG00000072310	0.198614742158945	6.80945256899175	1.49983301343969	0.137758079597392	0.188388159362288	-6.17263939842345
ENSG00000133665	-0.399620564548957	-0.708061552005922	-0.617320023662967	0.538849948201158	0.608724996311818	-6.17287069748816
ENSG00000176381	0.147262267674849	-1.75698691949181	0.248406597081967	0.804482958056113	0.84454735286315	-6.17306635945757
ENSG00000197714	-0.204104318324524	1.1251507362236	-1.01695156465789	0.312369969871649	0.38261083621435	-6.1735717876287
ENSG00000171160	0.138216346255541	2.70470567135453	1.22840218519535	0.223047695264514	0.286130597073361	-6.17475056676997
ENSG00000250420	-0.0407439859234152	-1.88438101148746	-0.095627357676931	0.924065655921053	0.940882230971456	-6.1748133590778
ENSG00000160221	-0.230516972696491	-1.32983168351364	-0.419762831179389	0.67583085222009	0.732019517455621	-6.17512147503728
ENSG00000129673	0.15554670163906	-0.866181576311219	0.585782765079141	0.559739285014996	0.627979587661469	-6.17576845139428
ENSG00000224607	-0.169845674335699	-1.50390456895375	-0.343746562989858	0.731976350126728	0.78113811292239	-6.1762995996661
ENSG00000105723	-0.123026020279678	5.23968521405956	-1.48537033279844	0.141539723282537	0.192994739769421	-6.17656194644948
ENSG00000107282	-0.196520301648289	3.01053597034388	-1.25971366562268	0.211587966294853	0.27315665155821	-6.17676174016015
ENSG00000156103	0.263994412652786	1.2366020170097	1.03843587031832	0.302326038022737	0.372146309916591	-6.17700710193473
ENSG00000230635	-0.125345487087003	-1.48149442001048	-0.356862399063082	0.722173618679354	0.772345923426829	-6.17709252004387
ENSG00000163873	0.105196993600333	-1.75030508123019	0.209282599074558	0.834781850767738	0.869358869884556	-6.17721864790929
ENSG00000118520	-0.226574349865499	-0.451140860772886	-0.68728877033176	0.493971377724726	0.565467605397004	-6.1779325015505
ENSG00000115155	-0.153332968143118	-1.03201936313452	-0.516129396089987	0.607247113461038	0.671232929587256	-6.18068980388011
ENSG00000265678	0.10388016764147	0.135903931496389	0.833878556196022	0.406935922108754	0.479109735145775	-6.18086139851959
ENSG00000269553	-0.101528609014838	-1.52981015219089	-0.325153842015673	0.745948901101826	0.793716497575984	-6.180893320664
ENSG00000128965	-0.282149908891214	1.39961934466377	-1.04480547427057	0.299390809567443	0.369143925207166	-6.18115644161914
ENSG00000167080	-0.177031456697391	-1.24988876963421	-0.426823324951877	0.670702333535055	0.727838114649185	-6.18179855477064
ENSG00000134014	-0.113947340474907	4.80851193297084	-1.45638273719534	0.149363669459089	0.202385454995524	-6.18181665749996
ENSG00000100297	0.180125008777132	5.05209724607998	1.47352156861401	0.144698098404626	0.19678040203429	-6.18182471818813
ENSG00000128242	0.285304787485143	1.53485781824769	1.07507529866391	0.285707447839883	0.354908293325217	-6.18239990867091
ENSG00000075673	-0.0219146529204638	-1.87191076129749	-0.0341184748066497	0.972871208986994	0.979600507109404	-6.1827016595185
ENSG00000172500	0.122984066901876	5.15552333679779	1.47783502154776	0.143542000655635	0.195442773365501	-6.18321777613659
ENSG00000260361	0.193187380384334	0.719337732916804	0.947908364309698	0.346149719061029	0.417821408773479	-6.18414773882089
ENSG00000255874	-0.252325645533851	1.58917484744199	-1.07020314392858	0.287880305508829	0.357320201258379	-6.18424856522072
ENSG00000182108	-0.104282458013862	0.314071155121736	-0.862582440170584	0.391053055884029	0.463049372578301	-6.18456212381288
ENSG00000269890	0.120618218114505	-0.186082292896996	0.754876891834214	0.452631881989161	0.525207755864394	-6.18480083204188
ENSG00000186806	0.232520808709722	2.06922571063283	1.14155482774916	0.25718650519649	0.323804192961411	-6.18484552367154
ENSG00000179941	-0.172849145181753	4.15904371614688	-1.39486224468871	0.16707920491456	0.222931332859232	-6.18499759361488
ENSG00000164825	0.338919369876253	-0.462015258542447	0.687905993255995	0.493584757088637	0.56520388771528	-6.18535257783426
ENSG00000035681	-0.124583059989423	5.42435793291588	-1.48690763868049	0.141133931481506	0.192506246155913	-6.18542801394195
ENSG00000101473	0.131375652119469	4.09270511786066	1.39064745322491	0.168349494485527	0.224402693565109	-6.18569000920237
ENSG00000151150	-0.279346676737389	5.62410739153468	-1.49168357436388	0.139879076014175	0.190933527087723	-6.18592518440887
ENSG00000198925	-0.120590001553974	5.99851250796522	-1.49844539125174	0.138117429765103	0.18885386921802	-6.1861248076217
ENSG00000230148	-0.205551466391539	0.602586885492186	-0.913744576123413	0.363711250179247	0.435772368631889	-6.18648310198649
ENSG00000188933	-0.00131631563688586	-1.84755972473273	-0.00270444473235364	0.997849181546138	0.998545066405	-6.1866944952749
ENSG00000242247	0.17244481836549	5.78683086340684	1.49559643225333	0.138857528111548	0.189697985870988	-6.18719077392121
ENSG00000227258	-0.156145092643966	-0.847898163440621	-0.554363205702909	0.58094129085039	0.647427581931293	-6.18787147025664
ENSG00000196371	0.161765772437954	3.37501611389812	1.30426061720273	0.196040647198054	0.255914001011223	-6.1879571880577
ENSG00000213281	-0.169165397475257	6.02328818775922	-1.49702941405301	0.13848488187396	0.189279003399509	-6.18827689157031
ENSG00000185436	-0.203120266960346	3.31288059686635	-1.29005429220532	0.200903302965409	0.261327794177163	-6.18828754002866
ENSG00000226445	0.15474922785987	-0.669945156692127	0.621898290652846	0.535850884910484	0.605916268544789	-6.18833951507287
ENSG00000197363	0.132449400849314	3.74057454178974	1.34882309139221	0.181358176164288	0.2393918392118	-6.18846528579738
ENSG00000163932	-0.15787891789024	6.35115523838354	-1.49646792710346	0.138630802582092	0.18945266619535	-6.18868531974336
ENSG00000269951	-0.216006883637234	0.534846325388404	-0.899890027553705	0.370992238381165	0.443174351955712	-6.18925450385897
ENSG00000254681	-0.410176943858879	1.43277707547287	-1.03817481611381	0.302446751536368	0.372249282662302	-6.18962430695535
ENSG00000145907	0.137545894862984	7.29305877619231	1.47519122852183	0.144249733758511	0.196276950790757	-6.19010182899409
ENSG00000124490	0.0781134086427253	-1.78743820774554	0.117726531580432	0.90659173969155	0.927081774429297	-6.19030639683695
ENSG00000267506	0.131181825832028	-1.56849078368304	0.290744070739924	0.772030877143423	0.81658128210047	-6.19034548618123
ENSG00000253649	0.135517389201306	-1.00431539937598	0.513548398738974	0.609042292025962	0.672699065565733	-6.19084943410508
ENSG00000072778	0.155014513846297	8.18660472820971	1.44188988256399	0.153399577321888	0.207183280141146	-6.19185441351503
ENSG00000163902	0.138607812814969	7.76712135013044	1.45796298117979	0.148928651777965	0.201864090518018	-6.1918919486812
ENSG00000277147	0.169346370106201	2.35810375300883	1.17041903468126	0.24545197374103	0.311018336097108	-6.19194541878406
ENSG00000204711	-0.267893520313741	-1.27358714761391	-0.390122001461241	0.697526394160195	0.751386547926654	-6.19242110463841
ENSG00000137760	0.134993803080368	3.50338252345731	1.31618766788194	0.192026512449704	0.251474615945378	-6.19276631063221
ENSG00000107338	-0.165794470857112	3.55144368400152	-1.3173454939606	0.191640143061248	0.251124564514743	-6.19301944662169
ENSG00000124151	0.140393164034988	6.46905421506	1.492018372729	0.139791438624351	0.19084405100405	-6.19309156852847
ENSG00000167895	-0.247499107872931	5.53451816234862	-1.48370020227254	0.141981611194982	0.193492204551659	-6.19445949084263
ENSG00000161960	-0.227496358383941	4.17795775471546	-1.3885585579633	0.168981796742696	0.225140954686564	-6.19461812191663
ENSG00000136928	0.139769457854599	-1.55140012953045	0.281895559724955	0.778781927345671	0.822509339069827	-6.19504219640107
ENSG00000136371	-0.129621320610339	1.0221202230219	-0.979899516219664	0.330212940120483	0.401236784254544	-6.19524887607321
ENSG00000228325	0.0640958318877495	-1.726068514221	0.131708675620667	0.895559208229674	0.9185072069294	-6.19629527171006
ENSG00000088766	-0.185496734691342	6.13712829575569	-1.49165906949164	0.139885492143815	0.190933527087723	-6.19666068431497
ENSG00000279041	0.220803034500542	2.28770921553328	1.15849549970961	0.250252154083662	0.316342532304725	-6.19706222780445
ENSG00000269378	-0.186343376570799	3.80904588015835	-1.34660583095761	0.182068484371878	0.240250511202487	-6.19712671524549
ENSG00000213621	0.0947092592189512	-0.740234978907906	0.585856626808781	0.55968989697861	0.627959248277202	-6.19740439326655
ENSG00000197555	0.158908765372747	6.18612435467477	1.49096848195044	0.140066404174134	0.191154483250963	-6.19757988379837
ENSG00000257557	0.124900476939149	-0.278371521041287	0.714961565929112	0.476800898627254	0.548814143844778	-6.19763978072618
ENSG00000206341	-0.220477964935317	5.24870887037361	-1.47020877032005	0.14559092822998	0.197887426063063	-6.19800661399786
ENSG00000168778	-0.179447347025485	4.1702815956387	-1.38626096872546	0.169679366188937	0.225835509733906	-6.19832296930798
ENSG00000083896	-0.089790640391562	6.29375804525487	-1.49002090875438	0.140314936924017	0.191467651668698	-6.19869925929816
ENSG00000106278	0.485478606488175	1.54552646683115	1.0640700291177	0.290631639864051	0.360178841038181	-6.20027542770566
ENSG00000117560	-0.231622909898367	0.55980114248522	-0.892027661298235	0.375164894237489	0.447307707302327	-6.20040397412688
ENSG00000101474	0.172457515701259	6.7232570978136	1.48261800573578	0.142268518202659	0.193830604420022	-6.20056653110857
ENSG00000254838	-0.26055323931999	3.71687082544797	-1.33063259693872	0.187247865833218	0.246147256689145	-6.20119029296722
ENSG00000125304	-0.122183230468579	7.76380497872894	-1.45286426047363	0.15033580474126	0.203565380253921	-6.20129168309053
ENSG00000104825	-0.174605718920077	4.28626715733444	-1.39559567296423	0.166858910187023	0.222666975338588	-6.2013709634674
ENSG00000232284	-0.126854035635703	0.767574220015581	-0.930283579504158	0.355139698822905	0.426847717916354	-6.20262170971504
ENSG00000165695	-0.264128892672263	1.02359688171764	-0.969803360283474	0.335189338158213	0.406423141855404	-6.2026385959828
ENSG00000255062	0.0988032109161574	-0.108454830570951	0.747926493177705	0.456788986814118	0.529175592878658	-6.20372761520265
ENSG00000188763	0.0193664451000433	-1.7348358872718	0.0531756213051762	0.957730076955593	0.968042239796775	-6.2037986008985
ENSG00000182866	-0.260309148172534	3.90531575334499	-1.35102803382039	0.180653895688	0.238634673229631	-6.20381847383322
ENSG00000173928	0.123695203559673	1.32432101435839	1.02191654318255	0.310029146998718	0.380230496584692	-6.20385448332402
ENSG00000148219	0.188735279871742	1.68524775300184	1.07301989326897	0.286622724540981	0.355869215902582	-6.20416841286067
ENSG00000124588	0.159392766973929	4.96343928175311	1.45252487266298	0.150429835209866	0.203678975502527	-6.20436097679623
ENSG00000170579	-0.393484313969765	1.53809804078768	-1.04114269496288	0.301076307467405	0.370888441903066	-6.20517250939457
ENSG00000008130	0.104717921369383	6.21203450868853	1.48578432184637	0.141430355683048	0.192858703184683	-6.20520228316226
ENSG00000187147	0.114251156479304	5.5394023377067	1.4778084040485	0.143549112499774	0.195442773365501	-6.20523305221281
ENSG00000272711	-0.138744047814304	0.132231152203859	-0.793847094306982	0.429730823429096	0.502361071316304	-6.20544074292317
ENSG00000131730	0.136735897667469	0.992801639023447	0.970033401077656	0.335075405387039	0.406334046771715	-6.20569474930466
ENSG00000088826	0.292084061725764	2.92160675437422	1.23224132856796	0.221618717190253	0.284697429954917	-6.20606918337169
ENSG00000196167	-0.392635453945142	4.55178522703596	-1.4149331318462	0.161130630206998	0.216186016845548	-6.20626966914102
ENSG00000179603	-0.182508001230645	-1.03996675552191	-0.454115562569518	0.651026634646279	0.710014878578127	-6.20639032790188
ENSG00000270179	-0.148450930884923	0.62213464158613	-0.897986994316424	0.371999498401251	0.444139897978292	-6.20667584383061
ENSG00000197024	0.114148987044265	4.18512156916123	1.38502668281532	0.170055014711915	0.226270710726431	-6.20668976996411
ENSG00000088808	-0.221125216028531	6.17875125548065	-1.4846407812768	0.141732617405028	0.193218414159176	-6.20679651632394
ENSG00000160131	0.113068441869507	5.25790772194488	1.46630548395567	0.146648412308961	0.199163058063461	-6.20684076027949
ENSG00000110696	-0.0913017253790537	7.12538523692162	-1.46907123849545	0.145898493581577	0.198224999158684	-6.20728379002774
ENSG00000240024	0.164530382781197	1.88547677681948	1.0958139847048	0.276585140146434	0.345391861776697	-6.20762898339262
ENSG00000168334	0.186702172497057	-1.22189850154165	0.400020637069672	0.6902519326001	0.744828440350401	-6.20768375904382
ENSG00000211592	0.547807517681637	8.63178359070685	1.4088134280452	0.162926839192947	0.218275243250891	-6.20782144723502
ENSG00000170291	-0.113801001880629	4.38847953873842	-1.40198657237969	0.16494873125668	0.220542766204023	-6.20784202258329
ENSG00000165948	-0.124756449688121	2.98227746288391	-1.23201684763786	0.221702087325328	0.284749902965188	-6.20795682430957
ENSG00000148225	0.181839715916333	2.68074168738878	1.19877619356585	0.234301405650054	0.298622061800783	-6.20797836765194
ENSG00000140093	-0.0636477463892558	-1.62980389463198	-0.142774594193445	0.886842175666956	0.912179226203138	-6.2081394594196
ENSG00000260418	0.170685475328462	-0.0408399369052687	0.75907392138476	0.450132182890324	0.522872465017734	-6.20818195746896
ENSG00000165309	0.643524549919054	0.594475875848844	0.903474081265217	0.369099919330642	0.441228698567883	-6.20856729981527
ENSG00000133321	-0.319612538907084	5.41721354269189	-1.46887150235622	0.145952550449368	0.198282452874212	-6.20885680066422
ENSG00000282600	0.16576537653346	-1.27074703955432	0.377000612979608	0.707213001396112	0.75974342166024	-6.20898476910313
ENSG00000187105	0.120257584863451	0.294430161061586	0.835199319765567	0.406196590909723	0.478428899788077	-6.20917644416958
ENSG00000099381	-0.101990753964941	5.16966304632585	-1.45936462156003	0.148543626889606	0.201450949880868	-6.20929655879652
ENSG00000277856	0.497612438284737	0.771709645222255	0.931962639001659	0.354276830317552	0.426044133148716	-6.21025743058515
ENSG00000141582	0.165481107290544	4.77637300821436	1.43518799460143	0.155294252819958	0.209446542121526	-6.21094579196257
ENSG00000126368	0.33237311192845	3.8920612816496	1.35128525927445	0.180571870400386	0.238542007264638	-6.2113800926908
ENSG00000025434	-0.220183977902062	5.24916742077485	-1.46072076520441	0.148171837940452	0.201001016434988	-6.21156369576436
ENSG00000185418	-0.122700607627002	4.01131527673306	-1.35893023838791	0.178146859640008	0.235781324092303	-6.21272929155046
ENSG00000176473	0.136119988170449	2.96146458256547	1.22997669371189	0.222460832013039	0.285541860220429	-6.21316242323682
ENSG00000162576	-0.224683481075814	6.55588592928128	-1.47676197766163	0.143828922228237	0.195790302558269	-6.21418655645115
ENSG00000156463	0.387703093712362	3.5180085824181	1.30414781817993	0.196078907559375	0.255947314747257	-6.21429526117648
ENSG00000260193	0.0870070999456026	-1.32311714598016	0.332839402065743	0.740162511511434	0.788687460550214	-6.21444260620001
ENSG00000100483	0.118509830453268	3.66246885541817	1.31888185137018	0.191128357382039	0.250625167849071	-6.21485813097626
ENSG00000116209	-0.107575045240234	7.97388378069405	-1.43533642922809	0.155252093925245	0.209417801306939	-6.21506715813191
ENSG00000179163	0.249326622188352	6.38163612342566	1.47723889508727	0.143701343802093	0.195636777964235	-6.21555307140018
ENSG00000102898	0.143643598688473	5.72485541762796	1.47502110156808	0.144295369315135	0.19632574833537	-6.21565718230927
ENSG00000236199	-0.125291636969391	0.471455056233907	-0.857226707944149	0.393987092980968	0.466097798180005	-6.21588068564369
ENSG00000255769	0.278434175803155	3.2369605780506	1.26530071892656	0.209589600056977	0.270959866374318	-6.21624945946732
ENSG00000113758	0.21109428291757	5.85441601105434	1.47638645942472	0.143929438032539	0.195907478869549	-6.21650883486592
ENSG00000132518	0.121502284986375	-0.912628999355515	0.492525454245469	0.623753266133346	0.685930554157696	-6.21684467265181
ENSG00000133318	-0.117666520908051	7.24577532128874	-1.45895198452941	0.148656896010756	0.201577346200477	-6.21691991641923
ENSG00000165828	-0.125778730461891	-1.26335226464773	-0.340544447769643	0.734376462161692	0.78331149773634	-6.21745784548285
ENSG00000124466	-0.323234538276003	1.5623417276033	-1.03067963774192	0.30592652605513	0.375864349698582	-6.21800003769389
ENSG00000185009	0.136554630637882	5.69116761498904	1.47232560228139	0.145019927757546	0.197191371918326	-6.21861063398361
ENSG00000250138	0.2360638094336	1.14582378147668	0.981244379345671	0.329553755901596	0.400484266064192	-6.21883371014088
ENSG00000168811	-0.209608717338701	0.460125315531577	-0.848647647578821	0.398715192541449	0.471053252350339	-6.21959586884411
ENSG00000112685	-0.0978770310190543	5.29586807948453	-1.45816938132978	0.148871905775067	0.201814408199967	-6.21970627652614
ENSG00000166596	-0.508735519979394	0.963580815022815	-0.933014173587278	0.353737134995469	0.42557344022781	-6.22000069996099
ENSG00000161132	0.028773527462561	-1.57142167156579	0.117050289710445	0.90712580852542	0.927391876206981	-6.22020846623838
ENSG00000138622	0.0937595761097425	-1.48623991736346	0.209999760256644	0.83422405150962	0.868958154660207	-6.22044547413442
ENSG00000279539	-0.0301951453211984	-1.52041839211559	-0.165123766211581	0.869280497753662	0.89811643280052	-6.22077963524779
ENSG00000117620	0.221734848581618	5.35500179109302	1.46045419517301	0.148244861251531	0.201072919970427	-6.22136176891505
ENSG00000197620	0.120757292565245	3.63629544686052	1.31032989465115	0.193990221269111	0.253616396920159	-6.22137433084678
ENSG00000280543	-0.0099160495568683	-1.60587568248982	-0.0357120118281601	0.971604665438894	0.978837435915306	-6.22164809923162
ENSG00000171861	0.121272718703477	2.87121221843231	1.20987091496174	0.230039846273927	0.293805739194922	-6.22202051938243
ENSG00000232160	-0.125138603218933	1.38815268870435	-1.00877810031442	0.316249286440117	0.386702289566956	-6.22210663129807
ENSG00000144488	0.231804174704286	0.347657490905664	0.833276440511044	0.407273243223555	0.479444018934544	-6.22242637533025
ENSG00000130635	0.365845617276443	7.48709601411652	1.44505421712875	0.15251124740411	0.206177553775314	-6.22259379050436
ENSG00000253676	-0.154777585382815	2.12259006789738	-1.10626851225867	0.272064080843962	0.340529303431424	-6.22311854076449
ENSG00000100084	-0.116979662191368	3.44292920369557	-1.28056250802146	0.204201877510051	0.26498362620628	-6.22320706059276
ENSG00000151065	0.118781450277766	3.70761004595961	1.31782401681663	0.191480629208583	0.250972425143291	-6.22361379890553
ENSG00000183307	0.137205034350291	-0.00236792984135749	0.746914677736951	0.45739598302101	0.529756581315023	-6.22435928678683
ENSG00000164253	-0.12092231378995	5.06997800997536	-1.44321022998898	0.153028427009943	0.206793224149249	-6.22436321012228
ENSG00000140527	0.319837485018331	0.275351314740144	0.814827479870684	0.417691047682275	0.490194657557809	-6.22579279179714
ENSG00000166819	-0.199057966733436	-0.438555492416874	-0.613023582113695	0.541672180605877	0.611431838860002	-6.22643694271218
ENSG00000175344	-0.0753682096325952	-1.38229828900801	-0.24990878169875	0.803325250112782	0.843772924266218	-6.2267072636527
ENSG00000211965	0.51985769695442	2.40321210112613	1.14948273338113	0.253924614444803	0.320239285553496	-6.22775307508006
ENSG00000261794	0.116427809998845	-0.191242419630641	0.693017187380484	0.490389526508975	0.562104028188907	-6.22811899227703
ENSG00000215241	0.153782190697673	0.221181793082613	0.794994760280312	0.429066955376765	0.501718630184157	-6.22856511341794
ENSG00000115919	-0.391190532303648	3.82105786825856	-1.31658898710916	0.191892525162855	0.251331916677311	-6.22931037968671
ENSG00000102970	-0.313424663147965	0.656617284329853	-0.874773501697372	0.384425034670507	0.456614114674854	-6.22994805367202
ENSG00000262001	0.197392874929356	2.22339015726843	1.12038039802658	0.266043586753732	0.33378401288382	-6.22998869784147
ENSG00000032742	-0.155050732242782	4.08128878623783	-1.35292402377522	0.180049955396772	0.237977732348559	-6.23016037521069
ENSG00000168916	-0.202414524267521	5.16608298308896	-1.44344874968306	0.152961453342978	0.206716625375518	-6.2305208412981
ENSG00000204628	0.168686330759564	9.44708097557553	1.35686261606515	0.178800264597431	0.236559438586525	-6.23064564964406
ENSG00000171365	0.191377610224486	4.516617472625	1.40002960622745	0.165531858474163	0.221160515089616	-6.230802448762
ENSG00000108784	-0.140620652043004	5.28029999933332	-1.44932188297714	0.151319505692247	0.20474557485361	-6.2309537382577
ENSG00000100218	-0.0555905168509477	-1.4924841176856	-0.109127339525928	0.913386163006337	0.932510780537394	-6.23195734008495
ENSG00000151650	-0.259224702187917	1.97275552545951	-1.07516998249961	0.285665333496696	0.354877922491814	-6.23204861245017
ENSG00000265531	-0.237437866146082	0.633192252171851	-0.866997968195818	0.388644295202481	0.460781116992602	-6.232169383838
ENSG00000212743	0.159749614572478	0.0289800543156856	0.744355373239112	0.458933389852312	0.531292160937192	-6.23227499869187
ENSG00000161944	-0.219063660346929	-0.318734662030068	-0.637727383741161	0.525548260493087	0.596280300748087	-6.23251055134088
ENSG00000147180	0.31176821101923	2.83126781708925	1.20003589472733	0.233814695053826	0.298058468743975	-6.23291358797738
ENSG00000151835	0.174177853178295	4.36532833034381	1.38383723871535	0.170417616880935	0.226693120482128	-6.23376125851713
ENSG00000196151	-0.0989361146372619	3.62017122034758	-1.29544041523024	0.199049239296386	0.259201411047197	-6.23426764365806
ENSG00000230795	0.299154115420921	2.07848017169539	1.09644048553726	0.276312747566007	0.345158984321199	-6.23527726423749
ENSG00000178974	0.150766493064017	5.48757550588593	1.45501604242753	0.149740696970605	0.202841595511969	-6.23586156029587
ENSG00000077235	0.093004427408584	6.54206223940552	1.46132593749743	0.148006163051496	0.200830517361804	-6.23625757299515
ENSG00000257335	-0.334315085547271	0.528638326403686	-0.841575901488511	0.402638654714154	0.474934409873328	-6.23637905181705
ENSG00000221990	0.1341428061977	1.3248051449214	0.98938326143914	0.325583044290947	0.39642631533795	-6.23646101277183
ENSG00000163870	-0.116969823847148	4.95593856389791	-1.42750527791556	0.157488445182387	0.212007329308381	-6.23675668356298
ENSG00000102038	0.203181160354153	5.81304429812207	1.46158305036716	0.147935818285324	0.200748625610232	-6.23705794810334
ENSG00000133065	-0.184553150194145	5.91329914041774	-1.46230059559664	0.147739639355897	0.20052304675499	-6.23719777853784
ENSG00000235649	0.285443005270401	-0.663035059171324	0.540333499671222	0.59053083829605	0.655928335176626	-6.23725732868626
ENSG00000090013	-0.202133655239121	5.63168494366007	-1.45647133455025	0.149339253790281	0.202379672786896	-6.23797014056258
ENSG00000102393	-0.215790254783502	4.72345862956899	-1.40809139435818	0.163139776613568	0.2185310785097	-6.23866531927625
ENSG00000249565	0.112655103030322	0.762000993189566	0.893818540887899	0.374211860785662	0.446436372190935	-6.23876535655271
ENSG00000234911	-0.0985394166776445	-0.767807680896678	-0.48798485342023	0.626951062130097	0.688956834261338	-6.23940701113945
ENSG00000185290	0.121875923019276	-1.11560530933339	0.350261539297133	0.727101385285785	0.776954240904582	-6.24020382668299
ENSG00000269473	0.0323386670784309	-1.43977366313593	0.131671685147163	0.895588369176855	0.9185072069294	-6.24087639382763
ENSG00000161021	0.103531041467034	5.99613203108819	1.46076380622027	0.148160050054705	0.200998598429833	-6.24093334473659
ENSG00000280071	-0.1293819691552	1.43217085968954	-0.99551099510527	0.322614530285021	0.393407994348415	-6.24116880368159
ENSG00000249428	-0.058921978165886	-1.43427431741081	-0.108984481408809	0.913499094506642	0.932518699399091	-6.24133041161402
ENSG00000198399	0.136547417043655	6.43824777474862	1.45880416933525	0.148697487728524	0.201618779088709	-6.24169515674279
ENSG00000158623	0.137241179734195	4.72074666870277	1.40900250892744	0.162871112031655	0.218215137361873	-6.24171859529392
ENSG00000260372	-0.112187509395948	-1.20384487512163	-0.289074600603703	0.773303285636921	0.817539717143464	-6.24178958125081
ENSG00000141294	-0.510578014773625	2.18175730458147	-1.08880315306011	0.279646070454866	0.348564243306311	-6.24183815248939
ENSG00000213397	-0.10836367122509	1.20834388916986	-0.961288761603618	0.339424275920624	0.410715572912985	-6.24245455359544
ENSG00000173705	-0.300658864739843	1.771825960394	-1.03745302812476	0.302780682102802	0.372591799250426	-6.24282608716368
ENSG00000145014	-0.177946175295046	4.31827835674737	-1.3682114629859	0.175236137452335	0.232431095414319	-6.24372409780837
ENSG00000162510	-0.0140402396566338	-1.4490451677565	-0.0579408123759647	0.953946286327232	0.965188967314417	-6.24374188060482
ENSG00000102317	-0.115998407207117	7.86674273627882	-1.41883173763335	0.159994318322678	0.214819266193308	-6.24381875081512
ENSG00000171045	-0.114065800575639	4.1635722285207	-1.35229963479365	0.180248676361935	0.238208285771104	-6.24416451793803
ENSG00000144451	0.185557380613574	3.46549343331636	1.27128243513725	0.207465555257369	0.268611468133881	-6.24443222252114
ENSG00000116711	0.322430650586196	3.6682766264548	1.29827235462324	0.198079530406336	0.258156201267217	-6.24505162279733
ENSG00000176601	-0.439946574255091	0.109072582487176	-0.727307868370581	0.469249061472096	0.54148683990539	-6.24530080232051
ENSG00000166233	-0.102774304381374	6.49627651339483	-1.45590848275032	0.149494417366081	0.202548954641344	-6.24531071175676
