A	B	correlation	p-value
ME51	ME60	-0.317410526240579	0.00552303992669253
ME86	ME60	-0.297545273179931	0.00952695032497324
ME82	ME60	-0.188037250748368	0.106192541428633
ME87	ME60	-0.0550684864840261	0.638888575181248
ME99	ME60	-0.0571320879200857	0.626353216139628
ME33	ME60	-0.2950199969698	0.010184535088706
ME89	ME60	-0.227084896720121	0.0500823517451345
ME20	ME60	-0.150521610049029	0.19739144852257
ME73	ME60	-0.300474083691418	0.00881098515404782
ME39	ME60	-0.309576828519169	0.00687737327882391
ME50	ME60	-0.375446235583083	0.000902874717406381
ME93	ME60	-0.219588377125883	0.0583678869403685
ME32	ME60	-0.205574813418585	0.0768306962473041
ME45	ME60	-0.179300108738352	0.123753831739944
ME90	ME60	-0.0537225163156374	0.647119752021185
stage_1A	ME60	0.169563461665643	0.145848473326078
smoking_ever	ME98	-0.0658281399783508	0.574714076771406
ME95	ME98	0.297539540682701	0.00952840005599774
gender_man	ME98	0.181134574273818	0.119893850599093
ME49	ME98	-0.0049609858561812	0.966305753462381
stage_2B	ME98	-0.0702927515684055	0.548992510183089
stage_2A	ME98	-0.00642234285223512	0.956389026491091
ME53	ME98	-0.217725102696713	0.0605915987610802
ME56	ME98	-0.194537410626481	0.0944324175672017
ME25	ME98	-0.16927979954628	0.146533807562585
ME57	ME98	-0.190929429940314	0.100826822544284
ME69	ME98	-0.095421750328227	0.415440227709779
ME74	ME98	-0.184446574744546	0.113159616703954
ME5	ME98	-0.120192809345662	0.304351384968548
ME68	ME98	-0.195296151324363	0.0931291206619301
ME100	ME98	-0.166382432294833	0.153672647884412
ME21	ME98	-0.0930886256291682	0.426987200787851
ME103	ME98	-0.122063499354886	0.296831088250092
ME76	ME98	0.059974671633918	0.609258180451347
ME104	ME98	-0.155948104796723	0.181530646107134
ME10	ME98	-0.098561908438981	0.400187889756338
ME15	ME98	-0.107459653831668	0.358797903839744
ME101	ME98	-0.147023391869813	0.208128836704633
smoking_current	ME98	0.0108852525145351	0.926151084023957
stage_3A	ME98	-0.0612358671829874	0.601739137140595
ME27	ME98	-0.155600931867586	0.18251676889131
ME44	ME98	-0.130574888915144	0.264162312531023
ME62	ME98	-0.0768206855150837	0.512415216209971
ME80	ME98	-0.0836674102837031	0.475435127516815
ME84	ME98	-0.0793513905580373	0.498577756258558
ME48	ME98	-0.120243136539641	0.304147459005881
ME58	ME98	-0.102203613841094	0.382918824374214
ME46	ME98	0.0624707460377684	0.594416973451443
ME43	ME98	0.0415819189951274	0.723177868441788
ME28	ME98	0.428994429497717	0.000122909844058456
ME71	ME98	0.12906574181243	0.269770166411552
ME36	ME98	-0.123442350729864	0.291366603428607
ME41	ME98	-0.102001009780197	0.383867665674191
ME18	ME98	0.0135915041078286	0.90786318912846
ME54	ME98	0.00570017759791412	0.961288887025171
ME37	ME98	0.0433459972873948	0.711936920964793
ME52	ME98	-0.0057290954799523	0.961092651689833
ME23	ME98	-0.0768027033896578	0.512514236069456
ME83	ME98	0.0339584414657289	0.772403343596957
ME6	ME98	-0.0952589273550182	0.41624015002863
ME67	ME98	-0.139029898714952	0.234204068549933
ME4	ME98	-0.0199219444898784	0.865286880153893
ME1	ME98	-0.122603674617586	0.294682392068899
ME72	ME98	-0.107247560396574	0.359752735033819
ME35	ME98	-0.0396144152202802	0.735784329992152
ME17	ME98	0.0685915035679166	0.55872790001896
ME7	ME98	0.225881339350675	0.0513434533056889
ME66	ME98	0.243083933701696	0.0356021818689051
ME64	ME98	0.375934664983971	0.000887908757069949
ME85	ME98	0.730559472686079	1.0137181913714e-13
ME40	ME98	0.653655342748148	2.04782952618538e-10
ME30	ME98	0.617441213941184	3.63053218316045e-09
ME77	ME98	0.692356003911874	5.97166985989642e-12
ME60	ME98	0.881954634088599	1.49529431596086e-25
ME98	ME98	1	0
ME61	ME98	0.25866007822767	0.0250442933465484
ME55	ME98	0.149558804719701	0.200306245771511
ME91	ME98	0.137645387551971	0.23894106762707
ME19	ME98	0.324749378358351	0.00447392897142642
ME26	ME98	0.181472553214895	0.119192878434161
ME63	ME98	0.0958584875036359	0.413299007112538
ME65	ME98	-0.172091049057455	0.139847483708858
ME97	ME98	-0.0836975845842843	0.475275390009379
ME3	ME98	-0.16294956094086	0.162462293644257
ME29	ME98	0.0454487045694939	0.698618019228928
ME92	ME98	0.135523778155557	0.246327706594193
treat_Treat	ME98	0.00209155733521331	0.985791065211349
group_treat	ME98	0.00209155733521331	0.985791065211349
ME34	ME98	-0.025322084775325	0.829262947419332
ME0	ME98	0.0764733582000627	0.514329525219906
ME22	ME98	0.0771889349884962	0.510389574534288
ME12	ME98	-0.0938347656446989	0.423274672145505
stage_3B	ME98	-0.0713617607834745	0.542917340542749
ME38	ME98	0.188902641131097	0.104564285571835
ME96	ME98	-0.0209131566166177	0.858651724796598
ME11	ME98	-0.102409215084996	0.381957386647284
ME16	ME98	-0.0697381374820855	0.552157265508076
stage_1B	ME98	-0.101955706248938	0.384080025135636
gender_woman	ME98	-0.181134574273818	0.119893850599093
smoking_never	ME98	0.0565387489495634	0.629946848780461
ME24	ME98	0.143177089966262	0.22040608021636
treat_Ctrl	ME98	-0.00209155733521331	0.985791065211349
group_ctrl	ME98	-0.00209155733521331	0.985791065211349
ME42	ME98	0.263266514915937	0.0224846605523998
ME14	ME98	0.0768950895370043	0.512005608992094
ME79	ME98	0.133492504353832	0.253545269779324
ME78	ME98	-0.0718737457843069	0.540019396138777
ME47	ME98	0.0475221877984579	0.685572586992763
ME2	ME98	-0.00262040391228005	0.982198886045474
ME70	ME98	-0.0727440983632029	0.535110476182817
ME88	ME98	-0.0320387687773982	0.784950337755698
ME102	ME98	-0.0331231794543206	0.777855671259951
ME13	ME98	-0.0478496386796335	0.683520660063411
ME75	ME98	-0.078487450486111	0.50327965071116
ME81	ME98	0.00495397367585	0.966353351428006
ME94	ME98	-0.0758817673782399	0.517598465405956
ME31	ME98	0.0363860219674033	0.756620094382447
ME8	ME98	-0.0164574104335925	0.888548612739127
ME59	ME98	-0.050716072071813	0.665657601572021
age	ME98	0.0795750697496002	0.497364146478456
stage_4	ME98	-0.0141774761064187	0.903909357173139
ME9	ME98	-0.110248889899632	0.346386483642974
ME51	ME98	-0.129758906653657	0.267184576221437
ME86	ME98	-0.108377612501074	0.35468332836609
ME82	ME98	-0.114376726490353	0.328516722269363
ME87	ME98	0.0462541730768163	0.693539758363807
ME99	ME98	0.0250178219669689	0.831284069385171
ME33	ME98	0.000454880142958628	0.996909632387829
ME89	ME98	0.0265073480001234	0.821400280131966
ME20	ME98	-0.118322354073813	0.311993517284167
ME73	ME98	-0.169454290730471	0.14611194785947
ME39	ME98	-0.123901709139236	0.289560936741257
ME50	ME98	-0.141655561425454	0.225400416490252
ME93	ME98	-0.115142314551011	0.325267970968869
ME32	ME98	-0.16294589964829	0.162471862326468
ME45	ME98	-0.162603787036881	0.163367802020259
ME90	ME98	-0.0428784414844529	0.714910400213511
stage_1A	ME98	0.257850181211345	0.0255189431961806
smoking_ever	ME61	-0.209434716641622	0.071333155622871
ME95	ME61	-0.0134144436277809	0.909058344865017
gender_man	ME61	-0.0757012139311316	0.518598238365373
ME49	ME61	0.0711263619853756	0.544252289087736
stage_2B	ME61	0.0192307084440126	0.869919539908992
stage_2A	ME61	0.0195792660219372	0.8675829525915
ME53	ME61	0.110913400035072	0.343469553405988
ME56	ME61	0.0317837179710885	0.786621554718785
ME25	ME61	-0.378380556166582	0.000816296207817094
ME57	ME61	-0.369232260425871	0.00111431353027657
ME69	ME61	-0.314041308376896	0.0060735836977102
ME74	ME61	-0.30437331458247	0.00793108522738251
ME5	ME61	0.150646994331395	0.197014109119086
ME68	ME61	0.00698182455883216	0.952594066666616
ME100	ME61	-0.1397506086405	0.231764174476169
ME21	ME61	0.0976310131714806	0.404674675955667
ME103	ME61	0.256009647736614	0.0266260151364389
ME76	ME61	0.398948644060694	0.000392049625054358
ME104	ME61	0.168047460511391	0.149539194985639
ME10	ME61	0.318372913320802	0.00537410510063171
ME15	ME61	0.511829848113915	2.68740031702537e-06
ME101	ME61	0.0841319548746463	0.472979107794886
smoking_current	ME61	0.125089193944598	0.284927381491475
stage_3A	ME61	-0.0544161518225454	0.642872517728472
ME27	ME61	0.0620473835334113	0.596922790321734
ME44	ME61	0.00011545225556566	0.999215637934077
ME62	ME61	0.112284069594134	0.337501568575723
ME80	ME61	0.147965469302558	0.205197276946022
ME84	ME61	0.107389888794672	0.359111809259424
ME48	ME61	0.0268437156104875	0.819172083358819
ME58	ME61	0.0212597798648283	0.856333716222027
ME46	ME61	0.487978279487237	8.95940876774139e-06
ME43	ME61	0.285764872620438	0.0129445484024534
ME28	ME61	0.615614870737204	4.15682864364752e-09
ME71	ME61	0.473995531404993	1.74226613649082e-05
ME36	ME61	0.130461238205195	0.264581866530196
ME41	ME61	0.140566195695283	0.229024466701982
ME18	ME61	0.0585198695274435	0.617981904632813
ME54	ME61	0.0763132485968666	0.515213200550043
ME37	ME61	0.129251795480855	0.269074518822867
ME52	ME61	-0.354495140086487	0.00180567972033277
ME23	ME61	0.160984461343575	0.167658095596871
ME83	ME61	0.0900363632578472	0.442366304824218
ME6	ME61	0.0393709913117029	0.737348962768286
ME67	ME61	-0.246107943611201	0.0333027900734862
ME4	ME61	0.212102911990657	0.0677209126635877
ME1	ME61	0.126243039994943	0.280472385375095
ME72	ME61	0.172828584387154	0.138131992744424
ME35	ME61	0.166541667728471	0.153273704129253
ME17	ME61	0.283161726510193	0.0138290815977433
ME7	ME61	0.576619794939562	6.16097725958762e-08
ME66	ME61	0.47031748945189	2.06545107912447e-05
ME64	ME61	0.298289560302764	0.00934035063255198
ME85	ME61	0.531233556843538	9.41358932007788e-07
ME40	ME61	0.192559558400766	0.0978971325553899
ME30	ME61	0.501087869291477	4.67438595168874e-06
ME77	ME61	0.728032792477034	1.355646866691e-13
ME60	ME61	0.421591713245286	0.000165242393883683
ME98	ME61	0.25866007822767	0.0250442933465484
ME61	ME61	1	0
ME55	ME61	0.756534932635069	4.17490285784129e-15
ME91	ME61	0.665185407900358	7.54349841557226e-11
ME19	ME61	0.706669090903664	1.39945363429907e-12
ME26	ME61	0.767905416390523	9.09009318243623e-16
ME63	ME61	0.654225574086796	1.95111047530239e-10
ME65	ME61	0.222592882310614	0.0549223683968154
ME97	ME61	0.320070960239521	0.00511996488185821
ME3	ME61	0.439941247737901	7.83429990066957e-05
ME29	ME61	0.634663645262666	9.69319979040089e-10
ME92	ME61	0.683879071434649	1.35656140985541e-11
treat_Treat	ME61	0.552118219369474	2.82247472989326e-07
group_treat	ME61	0.552118219369474	2.82247472989326e-07
ME34	ME61	0.352692939180341	0.00191252099852202
ME0	ME61	0.534950457841746	7.64212394566403e-07
ME22	ME61	0.550247431102202	3.15462072070316e-07
ME12	ME61	0.206799359721716	0.0750511503045053
stage_3B	ME61	-0.0297351835188532	0.80007886985389
ME38	ME61	-0.135253246925771	0.247280737128643
ME96	ME61	-0.0865678868022055	0.460213120885683
ME11	ME61	-0.122006503904222	0.297058400308825
ME16	ME61	0.00913216149809694	0.938018885204323
stage_1B	ME61	0.146037126808288	0.211229631878738
gender_woman	ME61	0.0757012139311316	0.518598238365373
smoking_never	ME61	0.115734670073674	0.32276842161347
ME24	ME61	-0.366299576608308	0.00122888810943859
treat_Ctrl	ME61	-0.552118219369474	2.82247472989326e-07
group_ctrl	ME61	-0.552118219369474	2.82247472989326e-07
ME42	ME61	0.0640241821554263	0.585263031611482
ME14	ME61	-0.415456297274971	0.000210100334010604
ME79	ME61	-0.204430104885518	0.0785245258416897
ME78	ME61	-0.620372893659317	2.91611056940587e-09
ME47	ME61	-0.502561683486706	4.33733995213801e-06
ME2	ME61	-0.579725562810192	5.03461817999997e-08
ME70	ME61	-0.657274406213014	1.50375123219708e-10
ME88	ME61	-0.527117095465268	1.1824353702042e-06
ME102	ME61	-0.473057431331923	1.81988457819649e-05
ME13	ME61	-0.523079507540102	1.47449530117866e-06
ME75	ME61	-0.620262269019402	2.94044379062402e-09
ME81	ME61	-0.24485881917794	0.0342370479119324
ME94	ME61	-0.241255289926301	0.0370559225148005
ME31	ME61	-0.297373842823929	0.00957038787752919
ME8	ME61	-0.299100538606922	0.00914067319739465
ME59	ME61	-0.223323956900304	0.0541096051792277
age	ME61	-0.171673639082915	0.140825457611767
stage_4	ME61	-0.042713141723119	0.715962661952467
ME9	ME61	-0.0664110570937795	0.571324301410704
ME51	ME61	-0.378973035094991	0.00079975816571243
ME86	ME61	-0.282081485525068	0.0142112070506242
ME82	ME61	-0.27326220251841	0.0176867720090967
ME87	ME61	0.242686805545603	0.0359137743597737
ME99	ME61	0.176387266933338	0.130077049920612
ME33	ME61	-0.382520661268691	0.000706941591271113
ME89	ME61	-0.0718910992711384	0.539921304679932
ME20	ME61	-0.204780328096106	0.0780031691513343
ME73	ME61	-0.29654171091237	0.0097837017893551
ME39	ME61	-0.359218099954795	0.0015506981523394
ME50	ME61	-0.468043689463908	2.29233516636308e-05
ME93	ME61	-0.129257884124612	0.269051774010949
ME32	ME61	-0.234845467518697	0.0425478977662224
ME45	ME61	-0.186938200545046	0.108288732245536
ME90	ME61	-0.0473183942395617	0.686850780525667
stage_1A	ME61	-0.116535759178795	0.319407651627749
smoking_ever	ME55	-0.118044913137277	0.313137515730524
ME95	ME55	-0.0461546576669513	0.694166452237294
gender_man	ME55	-0.10134161176956	0.386965521419895
ME49	ME55	0.159563440969356	0.171490767708702
stage_2B	ME55	0.0143588714251521	0.902685864861472
stage_2A	ME55	-0.0565764424543122	0.62971829682505
ME53	ME55	0.13332850213838	0.254134231630422
ME56	ME55	0.101433853032625	0.386531275260436
ME25	ME55	-0.0682194550762692	0.560867838539213
ME57	ME55	-0.0287052990055886	0.806866717408286
ME69	ME55	-0.102791157562209	0.380175190763864
ME74	ME55	-0.131376700036874	0.261215106566226
ME5	ME55	0.0217474850669655	0.853074294579329
ME68	ME55	-0.0520727989636502	0.657266337912675
ME100	ME55	-0.116614820262265	0.319077190636825
ME21	ME55	0.0193367391584274	0.869208634743101
ME103	ME55	0.0594996761714481	0.612100595037928
ME76	ME55	0.276979507456435	0.0161417538220806
ME104	ME55	0.00110300666104742	0.992506475855751
ME10	ME55	0.102459257759082	0.381723595430471
ME15	ME55	0.290109351921194	0.0115772847982998
ME101	ME55	0.00160207961645688	0.989116085217634
smoking_current	ME55	-0.00873329312331529	0.940721059540615
stage_3A	ME55	-0.0701292829509611	0.54992438798833
ME27	ME55	-0.046239261386281	0.693633651010482
ME44	ME55	-0.0277171646406471	0.813392818769927
ME62	ME55	0.0370832807282147	0.752104772194489
ME80	ME55	0.0615122119195694	0.60009710499264
ME84	ME55	0.0401148006521205	0.732571424933784
ME48	ME55	-0.0186044919075308	0.874120221372372
ME58	ME55	-0.031326666430245	0.78961878342423
ME46	ME55	0.263631084730092	0.0222919539496509
ME43	ME55	0.0138682288264384	0.905995711193527
ME28	ME55	0.284660002376445	0.0133138038581469
ME71	ME55	0.0788153000385999	0.501492671246993
ME36	ME55	-0.019284978034281	0.869555665159168
ME41	ME55	0.0217686787350754	0.852932708750374
ME18	ME55	0.229883970291017	0.0472475823355584
ME54	ME55	0.0753736070782055	0.520414777383852
ME37	ME55	0.127220807517106	0.276733686332348
ME52	ME55	-0.112734734483231	0.335553687554766
ME23	ME55	0.202589607469218	0.0813101689108684
ME83	ME55	0.136230947239938	0.243848401099746
ME6	ME55	0.0913247740407388	0.435837008970283
ME67	ME55	-0.0641974156895696	0.584246205140888
ME4	ME55	0.086761052918174	0.459208940428774
ME1	ME55	-0.00629105430429186	0.957279699016783
ME72	ME55	0.0258198237902795	0.82595901433435
ME35	ME55	0.0847463636266407	0.469741295949693
ME17	ME55	0.208048270114052	0.073270302698878
ME7	ME55	0.409348149970267	0.000265646013282309
ME66	ME55	0.360902608417845	0.00146792741868912
ME64	ME55	0.228765094100053	0.048364453340353
ME85	ME55	0.375476722764776	0.000901933903908484
ME40	ME55	0.0954787842061217	0.415160240159121
ME30	ME55	0.277269864739423	0.0160261212651813
ME77	ME55	0.70817001935231	1.19591083840613e-12
ME60	ME55	0.204353310058745	0.0786392161598731
ME98	ME55	0.149558804719701	0.200306245771511
ME61	ME55	0.756534932635069	4.17490285784129e-15
ME55	ME55	1	0
ME91	ME55	0.84459168691618	1.71402047437223e-21
ME19	ME55	0.33352603913116	0.00345420724915575
ME26	ME55	0.354249492367567	0.00181991923831691
ME63	ME55	0.246733521915626	0.0328429881678263
ME65	ME55	0.137353383646206	0.239948529577402
ME97	ME55	0.228860738065862	0.0482681397404682
ME3	ME55	0.23028715868741	0.046850359478907
ME29	ME55	0.413942758365831	0.000222767651307216
ME92	ME55	0.619244553643387	3.1735675439675e-09
treat_Treat	ME55	0.334380632789093	0.0033669523233853
group_treat	ME55	0.334380632789093	0.0033669523233853
ME34	ME55	0.174334817060887	0.134677929747148
ME0	ME55	0.3090810587211	0.00697216215658691
ME22	ME55	0.303845716635418	0.00804544435824221
ME12	ME55	0.0563128971905931	0.63131701141716
stage_3B	ME55	-0.0371896597179401	0.751416606653984
ME38	ME55	-0.195405504719405	0.0929424543510381
ME96	ME55	-0.0882386531337078	0.451567483360513
ME11	ME55	-0.130129276110889	0.265809915410821
ME16	ME55	-0.0556229514656163	0.63551034212398
stage_1B	ME55	0.160227747284338	0.169691131179189
gender_woman	ME55	0.10134161176956	0.386965521419895
smoking_never	ME55	0.121421825324898	0.299396824873735
ME24	ME55	-0.283657478839991	0.0136567089905387
treat_Ctrl	ME55	-0.334380632789093	0.0033669523233853
group_ctrl	ME55	-0.334380632789093	0.0033669523233853
ME42	ME55	-0.0917409604711188	0.433739584337638
ME14	ME55	-0.330644017000529	0.00376351306349229
ME79	ME55	-0.196484516056348	0.0911163098643616
ME78	ME55	-0.240394815714047	0.0377569197864428
ME47	ME55	-0.27145944861481	0.0184806558024864
ME2	ME55	-0.326853123752727	0.00420778956225615
ME70	ME55	-0.317994226749861	0.00543227987139468
ME88	ME55	-0.299774677823124	0.00897753807975551
ME102	ME55	-0.199630267098619	0.0859532758123597
ME13	ME55	-0.304444514891804	0.0079157619439995
ME75	ME55	-0.296124004284824	0.0098923348274292
ME81	ME55	-0.142172477000312	0.223694870251403
ME94	ME55	-0.0270210838091912	0.817997719241151
ME31	ME55	-0.134455157454764	0.25010697541295
ME8	ME55	-0.0888559209234948	0.44839624562887
ME59	ME55	-0.0756770133274767	0.518732317840561
age	ME55	-0.276267653035934	0.0164282868465279
stage_4	ME55	-0.0284579087827757	0.808499381705101
ME9	ME55	0.00315137301213319	0.978592645338392
ME51	ME55	-0.174727931545226	0.133787298591456
ME86	ME55	-0.00874118987574514	0.940667555602775
ME82	ME55	-0.14389744860086	0.218068855669269
ME87	ME55	-0.0141983785652446	0.903768360845831
ME99	ME55	-0.0253424702018328	0.829127572846458
ME33	ME55	-0.255601297824591	0.0268770658785267
ME89	ME55	-0.112568611712167	0.336270883250175
ME20	ME55	-0.0919473103470966	0.432701780551324
ME73	ME55	-0.169732893349368	0.145440270225802
ME39	ME55	-0.254557574187122	0.0275278504267333
ME50	ME55	-0.244632035934001	0.034408996645595
ME93	ME55	-0.195620603882175	0.0925761382087891
ME32	ME55	-0.135945652701961	0.244846558300376
ME45	ME55	-0.10654025063632	0.362948280455136
ME90	ME55	0.000233330974816503	0.998414791677185
stage_1A	ME55	-0.082100465945295	0.483769763741333
smoking_ever	ME91	-0.199495530040023	0.0861695649445033
ME95	ME91	0.08057957580919	0.491933079057851
gender_man	ME91	-0.0551275268236857	0.638528504528648
ME49	ME91	0.170098779054538	0.144561683940665
stage_2B	ME91	0.0389715372088631	0.739918804678576
stage_2A	ME91	-0.024516683671473	0.834615350502545
ME53	ME91	0.208714559419318	0.0723341665569785
ME56	ME91	0.14813893649111	0.204660701718227
ME25	ME91	-0.0457730444984433	0.696571539763616
ME57	ME91	-0.120117171781727	0.304658035814645
ME69	ME91	-0.219256981242454	0.0587584612696704
ME74	ME91	-0.377299779132246	0.00084726665450882
