ME0	ME1	ME2	ME3	ME4	ME5	ME6	ME7	ME8	ME9	ME10	ME11	ME12	ME13	ME14	ME15	ME16	ME17	ME18	ME19	ME20	ME21	ME22	ME23	ME24	ME25	ME26	ME27	ME28	ME29	ME30	ME31	ME32	ME33	ME34	ME35	ME36	ME37	ME38	ME39	ME40	ME41	ME42	ME43	ME44	ME45	ME46	ME47	ME48	ME49	ME50	ME51	ME52	ME53	ME54	ME55	ME56	ME57	ME58	ME59	ME60	ME61	ME62	ME63	ME64	ME65	ME66	ME67	ME68	ME69	ME70	ME71	ME72	ME73	ME74	ME75	ME76	ME77	ME78	ME79	ME80	ME81	ME82	ME83	ME84	ME85	ME86	ME87	ME88	ME89	ME90	ME91	ME92	ME93	ME94	ME95	ME96	ME97	ME98	ME99	ME100	ME101	ME102	ME103	ME104
tum_17	0.143358936186477	0.0357454180267241	-0.132667875381542	0.204254022177209	0.156133018913063	0.106182216306713	0.051797760534916	0.13169649223825	-0.0862227626586489	0.00719547755001114	0.0159518692594428	-0.0402017662383868	0.0323772495826705	-0.145117967618734	-0.149466225548885	0.0748348636356583	-0.00854393729896679	0.0697577319785305	-0.0902211580292581	0.099033288353297	-0.0476037074665594	0.962036839161276	0.148169815634069	0.0815071446792531	-0.121984858582503	-0.0701717574388874	0.0828903559749893	-0.0420056307131063	-0.100915549731439	0.167325188662338	0.0387333263112862	-0.0903018510851167	0.0342813309261901	-0.123119175594447	0.186100165288565	0.114720718130636	0.0464457656058685	0.103535446468906	-0.128793067219617	-0.0662257392523788	-0.0838641360960543	0.0706722570630404	-0.159989124979011	0.0812653690341188	0.0420305447477308	-0.00787782176230221	0.0465639331630618	-0.0517149934411004	0.00366519979205825	-0.00808687970947302	-0.104713665142054	-0.0354306995667585	-0.0917527616162914	0.0916717902383944	-0.0541244534413165	-0.00372795750329699	0.0935117684438637	-0.0566340672220101	0.0127041577589488	-0.0559257710564844	0.0146811491764886	0.0197250546875302	-0.00557370854334253	0.123968254517439	-0.0354570743506793	0.0862609256039744	0.0280918769938316	-0.00594561888871747	0.0666323989063844	-0.0381309312552516	-0.13525945915159	0.00907884049418994	0.01800440301163	-0.0981552067450136	-0.0529201364702679	-0.141482840332014	0.0267739903542578	-0.0176465072703897	-0.15245793310382	-0.161733988894995	-0.00548455424335233	-0.061340604720945	-0.0507036763006748	0.0023236140373643	-0.0169922055064815	-0.00470757304202132	-0.0774316119562645	-0.0846287366175036	-0.126197374553943	-0.0613671143654302	-0.0124422461251854	0.01730612691631	0.123965434102052	-0.0632859480608527	-0.00574998458943196	0.20186288827962	-0.0651485759645349	0.0845960902331439	-0.0675313106042593	-0.123505792048108	0.00150415611633228	0.0683455647601297	-0.101452501826289	0.688528671828942	0.0577898325931582
tum_18	0.115439889218191	0.0104540975765581	-0.117242718793394	0.090920229589493	0.079217480948633	0.0517772320093454	0.101608098197247	0.167477889722885	-0.0719110818033842	-0.048605940845937	-0.0268987218370059	-0.0502770395378076	0.0102202710380393	-0.154964641529001	-0.136112842594811	0.0408443639455742	-0.0145999007334834	0.94772938303246	0.133226470538523	0.0487150948108696	-0.0636421136740602	0.000281192972126981	0.165196055256734	0.143775753549607	-0.0796528318526643	0.000410492713324038	0.0718621452570244	-0.0698681959353461	0.0175249599822148	0.221037067183464	0.0765813530808965	-0.0758761025674728	-0.164928375555608	-0.157021165504942	0.0997297013613078	0.0236631040034676	-0.0142311253084055	0.0605094882153224	-0.0567046952409175	-0.201980034647972	0.0426686329081215	-0.0266267339897455	-0.0834006127531634	0.00369539143957827	-0.0838804401450532	-0.131596726581126	-0.00759311619823887	-0.066343615096155	-0.0300693528145773	-0.00597407623622097	-0.164418042809885	-0.163131392465137	-0.0136099828548231	0.278124276970557	-0.0299135841841983	0.0786346393150898	0.226062258813849	-0.0436818166979772	-0.0253200236068033	-0.0521273127914452	0.0242452018480098	0.092861770412098	-0.0160048432864541	0.0368600431950767	-0.0247615325447669	0.105715848530365	0.0592361812823067	0.128368432520052	0.0525602277322111	-0.0692768464433894	-0.110607519915427	0.0259341441541806	0.0591103000561984	-0.151286995044502	-0.10748615965786	-0.135948521154555	0.00928705337637899	0.168808366113676	-0.0863113306944225	-0.0686094678119388	-0.00154183357558733	-0.0847176452852485	-0.100119259006635	0.00255652037805463	0.0119310770900824	0.0541238627922156	0.143805007191998	-0.146319957507333	-0.16449746391393	-0.174392216176098	0.0333663095411014	0.178983739599878	0.194813470260227	-0.176997366481108	0.0294261614482814	0.203314703226731	-0.0650140589067932	0.118765395741409	0.0142622362458821	-0.111833618423729	-0.0478247189426819	0.00647287258139811	-0.0605670003776481	0.0132374986244652	-0.0282560187236919
tum_19	0.200900052751463	-0.00205354893264686	-0.144642371885943	0.0347782766386982	0.0248830285881124	-0.00129811055500952	0.074835695397107	0.420771870566722	-0.0575698479682344	-0.0588112991723335	-0.0202141808985688	-0.0593250360756927	-0.0336893629827185	-0.167285311772722	-0.147643606313184	0.0306704480264759	-0.0415658793112315	0.0546842314645721	0.529976387957068	0.152765555849541	-0.0631134256765004	-0.00199802410266952	0.178080168710455	0.153040278911154	-0.095660190280126	-0.025882375220548	0.107890681090906	-0.0246409442205712	0.0883682803263621	0.220031537802454	0.256737953686185	-0.100519130731358	-0.118436121973015	-0.143884716081879	0.138081283248783	0.0144349405251302	-0.0459108956957961	0.0577768660656176	-0.0439736794387365	-0.150245460700016	0.351727506814787	0.00890369770436375	-0.0908486417745811	0.0132693445314931	-0.0600202150032124	-0.108490751850944	0.0143357421548308	-0.0702612731287164	-0.0292493818727475	-0.00286875428232299	-0.172229692835746	-0.131175511330058	0.0306470796754565	-0.00306081546344499	0.0223039158828371	0.113292355533636	-0.00613743407325027	-0.0956716761407668	-0.027568593118654	-0.0285106198907586	0.148040232780023	0.165208288163542	0.0349078804854459	0.0718621004985466	0.954941148791705	0.116487984149585	0.660481708564079	-0.0579545245792059	-0.0383320813784145	-0.12482343028616	-0.139979682479279	-0.060485555457293	-0.0119507546621725	-0.12551840232513	-0.13892542885442	-0.161358280992715	0.0678098231849049	0.199558104408187	-0.132042495159724	-0.129719656292899	-0.00379672984267194	-0.0760657464717559	-0.0991821385340979	0.163107747761061	0.0217982444892291	0.675924440783222	-0.118582876189313	-0.133863030989794	-0.143277343682219	-0.109894428865036	-0.0359642659239633	0.309428969944709	0.354270651089981	-0.160369686186845	-0.0216029292645243	0.160971385521389	-0.0484489579309184	0.221852666901504	0.194773211085586	-0.126055776780366	0.0106657479502233	-0.0160130110458879	-0.11491180002776	-0.014406013686741	-0.0739053463556644
tum_21	0.21502977169035	0.0324663466929115	-0.135818924179019	0.0623878520234905	0.915285582165851	0.00590761757438166	0.10969613604454	0.154664068685619	-0.111150176465474	-0.0518834379256261	-0.0411878098039103	0.206321972884209	-0.00043895494321886	-0.219746947559873	-0.162831906919902	-0.0239772303655675	0.682802360831599	0.0376831220849531	-0.0128010973275778	0.0746277622179758	-0.0479858412338267	0.0597480262144952	0.334451380141626	0.254199377377402	-0.135201851578241	0.145199639710518	-0.0595669667951935	-0.0683195044355901	-0.136109499572407	0.175671286861173	0.35297962766971	-0.117640512207803	-0.131021544993784	-0.218198573749532	0.357426479773411	0.0652156145677044	0.0264166813505491	0.0675360914412464	0.111604764822962	-0.194144313411173	-0.0486284514653402	0.0369712903700955	-0.211056157187321	0.0339804875018557	-0.0637218687874129	-0.123338878912176	0.00371762234415991	-0.0701330288720328	0.0765464772921061	0.00920548026741838	-0.185374950450698	-0.158904596982339	0.273721351179119	0.200836426516624	-0.0138469824238471	0.0328145525809853	0.185489895017533	-0.0431112031273768	0.0057250489138343	-0.0911149314041903	0.0433625366236717	0.109890424127025	0.111465625786549	0.106208769244464	-0.00657466336336705	0.0988137761498688	0.072612937752588	0.318875350419858	0.0463978265988733	-0.18932491695352	-0.110100777925113	-0.153729530247348	0.57340740633138	-0.171944560383727	-0.183126338090541	-0.170678696212125	-0.125744979337552	0.0489302702894339	-0.085690780424211	-0.17761886055052	0.0234482048673654	-0.0817126249834598	-0.120484986690588	0.28233324960843	-0.0173195532306093	0.0120944477555041	-0.150622980306019	-0.260831578388426	-0.181966921369519	-0.273550385199606	0.0364642963362124	0.0366875282107361	0.0483731523907548	-0.192160728223646	-0.0186174812491436	-0.126410008657563	0.0863125117247471	0.150950645985454	-0.00475795730038734	-0.247036975017675	-0.0796712385217968	-0.0210677151850181	-0.144015534402569	0.0153204753762181	-0.0216483727200859
tum_22	0.140263100910317	-0.0127572292134868	-0.12487515409493	0.0569466701154927	0.0132786337480795	-0.00502310214323426	0.0334873459478654	0.177658265703055	-0.0751612596033743	-0.00759549191771122	-0.0189102565667062	-0.0486565278976454	0.0038722305718902	-0.0904520392537592	-0.087906706464437	0.047918611061732	-0.0304943408510513	0.0215545808176323	-0.103498109302315	0.196897712522243	-0.0548504048634124	-0.00781846322814667	0.112570728434793	0.0889855258406487	-0.100040687425221	-0.0937420633600814	0.121244603047749	-0.0113655896668782	0.0845954462911963	0.134635329372233	0.113236151743608	-0.0913642976035001	-0.080035351445675	-0.0978180217277802	0.162151093887221	-0.0038986817043108	0.0451882405292103	0.0432099884329395	-0.0783054827191809	-0.0704978607582034	0.0269451205506854	0.0544360867360422	-0.0573869195371373	0.0747024856770756	-0.0340262443681954	-0.059941813347396	0.0406261535455915	-0.106256374566105	-0.0325645727049264	0.0132765744614721	-0.0993167240263298	-0.0874933968493924	-0.0362220260877416	-0.0159947081599124	-0.0196620674023468	0.00888601562253856	-0.0501893632578541	-0.115216543443588	-0.0496741216774064	-0.0518303654396556	0.056538939026112	0.112118077725131	-0.0234868851223204	0.136291365308781	0.0140188954394185	0.0713254140477419	0.0815108687475859	-0.0512506316868546	-0.0440174420740962	-0.0664656761054443	-0.125545728369661	-0.00695569562910649	0.00849764394290686	-0.043095874068425	-0.0972674597244505	-0.121347211964718	0.03560697050677	0.111998736748371	-0.135542189414916	-0.0787387266834316	-0.00578675736415653	-0.0568460220519779	-0.0739027885255871	0.0259865875253283	-0.00760260916663277	0.0606516288148587	-0.102023206180418	-0.0360248439155296	-0.112311698900357	-0.0498726898787251	-0.0448148653593548	0.0717543837634334	0.143497223398366	-0.0323395017070906	-0.0729665537272313	-0.126110796004809	-0.0543799299943422	0.0996442208181539	-0.0398588906302407	-0.0103377822132342	-0.0946264246119514	0.0599104246983759	-0.103286572459459	-0.024508145320961	0.00853288987175829
tum_24	0.0581370815471554	-0.0271691649117525	-0.125884175237406	0.00905092127129476	0.00364205336961316	-0.00883200525901102	-0.0202174605463616	0.0852153970479825	-0.0450453032214381	0.0137109704148546	0.0424680214555342	-0.0601050994201808	-0.000810142452615105	-0.0711511444747735	-0.088853553445822	0.0904585803395386	-0.0434580088969271	0.0606810059413152	-0.0800728404353351	0.100511449890951	-0.0215854997261845	-0.010948976086848	0.0511709593400506	-0.0317837617250685	-0.106484766145554	-0.0816395147953336	0.141592248857703	0.0834266006464042	0.186599099097912	0.112413611536599	0.0337155541060609	-0.0408653758534256	0.00860166569958143	-0.03296035329981	-0.00688926455550391	0.00160099555811297	0.0203513613569359	-0.0207422418742063	-0.0600984313565286	0.0357883973812977	-0.0223705302982857	0.0315758333610181	0.0290898585845674	-0.00864074526317398	0.0210883710021907	0.03955521988925	0.964327213812129	-0.124932360117612	-0.0134549180940747	0.0963574860420365	-0.0255662230454975	-0.0291171909722753	-0.129829529142149	-0.020059049892458	-0.0165959549357989	0.152127522588582	-0.0495344803224347	-0.0482081968987992	-0.00516730334169591	-0.020317820113055	0.0396897014199925	0.369352617708266	-0.00459396806186149	0.0482635450077385	0.057882059679435	-0.0164811725849839	0.0880447995837998	-0.104348542746345	-0.0726253905354176	-0.0764638364997327	-0.127804741049284	0.0493272556993419	-0.0273509092540216	0.0656182198546997	-0.0564446788991169	-0.104912132692351	0.0769751857110339	0.161649953311353	-0.10246038746743	-0.025952541326172	0.0577910777987037	-0.0452149865159186	-0.0301606261624798	0.0352794175286066	0.0286832542485392	0.0893583105213465	-0.0211997499063264	0.105267301055264	-0.0879029424258575	0.0975270290199676	-0.0374247977690137	0.0886900458853792	0.0946932280598103	0.0894157380162683	-0.0546469834973268	-0.124665943868624	-0.0566767830097381	0.0180219276886202	0.0182646020276218	0.138736488578011	-0.115224384070894	0.001899231117449	-0.0748719083667319	0.00155196959684863	-0.0122080120997011
tum_26	0.0910469760793776	-0.0193046091191751	-0.108655732514162	0.0133347906515304	-0.0186291036978587	-0.0174752274456914	-0.0199049221029692	0.0410222446013366	-0.0763921606868357	0.00243189364077	0.00747808769136652	0.069866945504053	-0.00960223897098602	-0.0838669317515138	-0.063371178198846	0.0239942940680663	0.0399378479871493	0.0213428348607033	0.0119505285775808	0.0382118308542295	-0.0310458617704124	-0.0181097637262603	0.0386625961573184	-0.0354659207090369	-0.128955464760071	-0.122412748624442	0.0408942545935864	0.0815753895772641	0.00154160106822682	0.0526606391743477	0.00686955427414561	-0.0801791149990652	0.123217972862919	-0.0809821488776876	-0.0011541060065802	-0.0281119430438558	0.0190612586538938	0.00668007827093549	-0.0180836663592775	-0.0216521166593639	-0.0644389644415884	-0.00632609816044096	-0.041969319219573	-0.0249527834397606	0.35349865833989	0.0870441974658333	0.0273815877901951	-0.149583663748885	-0.0043048470748598	0.097822636594227	-0.0979161970717844	-0.0185601963776879	-0.0972809329368078	-0.0566514603277515	-0.0270671129172875	0.036431497262184	-0.0700294043228988	-0.113168029024375	0.0243008882882934	-0.061505069506053	0.000511842788912066	0.0235214723308894	0.0144079605948225	0.0650659137646731	0.0185310766048282	-0.00713117609385748	0.0351245455369225	-0.0632513888067423	-0.062841719438854	-0.128371422434312	-0.101360721217169	-0.0215720425732945	-0.0227894870773429	-0.0716241946084	-0.100544109997825	-0.106743947716271	0.00100839101555992	-0.0301719745423125	-0.154768218492347	-0.0743621901701546	0.0109314108773323	-0.0471344675988027	-0.068507508403512	0.00335428995312585	-0.00348903485713662	0.00310189128243716	-0.0860489086563296	-0.00282549862367941	-0.129790451252773	-0.0634324489902597	-0.0323168466179819	-0.00193537066246034	0.0330946604162223	0.0566701041428833	-0.0416980194653865	0.126355729205206	-0.0568389523211382	0.000469064348050937	0.00160339250334879	0.0291133162512169	-0.0835683821253966	0.032187231810802	-0.0704885503072549	0.00372986811699839	-0.0432314158647866
tum_27	0.112828743506431	-0.00698938756213777	-0.128875770765658	0.13424842469465	0.0147532637232669	0.0192926858477306	0.0156280854140999	0.0768032451375816	-0.0713985227689828	0.100790214613494	0.0250205659005573	-0.0501898564866778	0.00246799885564395	-0.0915684685331674	-0.12030401650013	0.114577817024876	-0.0388712776292588	-0.00544439174458694	-0.0386358179552846	0.0744523030079105	-0.0420215819249648	0.0162588831883613	0.0808339275031776	0.0576532080851175	-0.14963583157311	-0.0753239852840661	0.0489889863554237	0.0401162795263387	-0.079459678343733	0.0870350377507835	0.00547670946034974	-0.089313894407317	-0.0499822261676405	-0.112044910434404	0.0980693920565941	-0.0254410940381639	0.0121104605454145	0.0289243393949236	-0.137351386081705	-0.0130876298156436	-0.122665808433444	0.00675704346019651	-0.108166223363625	-0.0138841576628414	-0.0348423089178749	-0.02247591899576	-0.0220466756034093	-0.130557613546508	-0.0220830922027121	0.0199190713883984	0.00379591093419757	-0.00562149337557829	-0.0999652414907	0.0448348910736814	-0.0372495649895056	-0.0130728868250738	-0.00606874079578511	-0.0179292477349048	-0.0383998562259259	-0.0529035535391859	-0.0246071102835903	0.0413131618507598	-0.0264352331640303	0.109326171902858	-0.0415923791136027	0.0538104746737677	0.0476314648534178	-0.00816331573652475	-0.0423572931068013	-0.071936921783346	-0.0921262203687857	-0.0390934173397943	0.0173329907998149	0.0154679620831542	-0.005109012198323	-0.0786871118816495	0.0152952779586433	-0.0228977203883486	-0.0944926776773404	-0.100621379631321	-0.0112021745805165	-0.0613328148774957	0.0256947804624874	-0.0474166165929266	-0.00536206403664754	-0.00985963444490298	-0.00141005066157239	-0.0169339148697836	-0.0880933237140957	-0.101664518188888	-0.0252186205126615	-0.0147017933850902	0.101785233863603	0.00153920332916927	-0.0821087764208256	0.145487630489861	-0.0778412803216413	0.0535535086423596	-0.0779512948772995	-0.031430150626432	-0.0111313383255562	0.945043301774878	-0.0672260051381164	-2.34469736195307e-05	0.10193392902455
tum_28	0.125530439913436	0.0296829002050878	-0.0529296885582689	-0.0201660982405841	0.0167988904689863	-0.031088808711082	0.0332295068594935	0.0337601646944766	-0.0826809223261995	-0.0202852571353403	-0.0113676432324548	-0.0488041309710293	-0.014955932122171	-0.0947780979052968	-0.080399000413702	-0.0281803443969721	-0.0338466044284071	-0.0065330809954675	-0.0697147610554022	0.0397045016831226	-0.0471183211702677	0.00673510399964171	0.113053801225252	0.0979417935892765	-0.0481696363271577	0.0090660439065288	-0.0420121678444893	0.0192460200537172	-0.0811188465409906	0.0107649190075561	0.0827309614200789	-0.091073082357982	0.0315483199689293	-0.0920892912355415	0.0500776446679824	-0.0129182652680267	0.000909233809841087	0.00458891856352415	0.0307821869870067	0.0655003212248396	-0.0608800844283278	-0.0196515088258818	-0.091088224371806	-0.0112209295244028	0.116227563026993	0.00117469303883387	-0.021780417509559	-0.049366853678192	0.830230160176848	0.016375271613873	0.0519088773796491	0.0134351061475044	0.0842142047101196	-0.00845609818529901	-0.00769388089145359	-0.026120748985955	-0.0058723466353403	-0.0032445568110273	0.417561472333122	-0.0653193952762699	-0.00620082064457666	-0.022809663625276	0.550289683363773	0.0428060590579442	-0.0232605731503136	0.0431037847049045	-0.0182268770691181	0.146442527779256	-0.00625057488270847	-0.072286743550399	-0.0597769683392895	-0.0819998631347961	0.0299952037461901	0.0199591391772671	-0.081509405012845	-0.0813722195769111	-0.108028864547068	-0.0319684844682992	-0.0309340552659565	-0.10358055367087	0.131179441974255	-0.0439318280856566	0.251207437088746	0.191595593184433	0.224442114220984	-0.0167458396759543	0.00890676184173772	-0.0429445337909467	-0.00827605841941307	-0.0219460408276804	-0.0263497281161499	0.0139964508750591	-0.0124998882576593	-0.0162285464892162	-0.00244387882839101	-0.124210410371553	-0.0196898570637462	0.0869345933131489	-0.040707159321775	-0.0336884224009604	-0.028510181925312	-0.00216834291279771	-0.0869588297239988	-0.000194141645240943	0.0533871325149071
tum_32	0.194865129618143	0.0331134680553039	-0.143089613452373	0.044441443199335	0.0447853805048447	-0.0095133237368246	0.119272444091936	0.204841155744246	-0.0542000909884462	-0.0478221473130258	-0.0435701742135785	-0.0461843922523971	0.0120764144391292	-0.175852577642043	-0.16958447870068	0.00790198494559211	-0.0298743740683993	0.0621855466729692	-0.0308479319810844	0.132171049780564	-0.0578588531035742	-0.0011785076545469	0.221949147052195	0.211301094068632	-0.101268696456116	0.0682086764216629	0.0443940132452016	-0.0578594826637034	0.0221904191790872	0.126110471451872	0.16878365942388	-0.0941507878294612	-0.133621575603135	-0.176954694860621	0.110447636304201	0.932635079756911	-0.0277864877588739	0.0799402256648329	-0.0576673264101281	-0.182588517785099	0.103743748269907	0.0020725497802479	-0.149730901124103	0.00886719390407911	-0.0476392365003423	-0.131637397335843	-0.0179054725428989	-0.0448325170574655	-0.0230496701427873	0.00377403003660469	-0.148374498900148	-0.146129560047512	0.0735370374341031	0.0968334488027808	0.0572826736569372	0.00274099068695241	0.134741801651326	0.0309120109665304	-0.0371644887122122	-0.0514057676458403	0.0793860538907265	0.0413375236550785	-0.00445374787088749	0.124564082607552	-0.0186006014596403	0.151059416540184	0.0763195359446136	-0.0329940917839731	0.0188343136408667	-0.0138188078277366	-0.121347661415698	-0.0585300154004718	0.0259535576406953	-0.155266921020099	-0.127548820327062	-0.15727906127219	-0.0292664980897681	0.0668541239849528	-0.0576578038846601	-0.171728877537083	0.00709189595951627	-0.0787041279040976	-0.114761706212581	0.173992642776553	-0.00483345813339609	0.0200438487328139	-0.128163135762209	-0.185262313069261	-0.159635234882092	-0.21413328202342	-0.00344373094906405	0.111968353726772	0.0900708452665535	-0.166787836439658	-0.00767298892118212	-0.126110556808832	-0.0275820716919805	0.229707234490644	-0.0698283158491012	-0.11825986308884	-0.0458861910711791	-0.0287027900914184	-0.122634627766033	-0.0076753383256653	-0.0543169640255067
tum_33	0.135445856326869	0.0128489272781735	-0.146175763695658	0.216494681073174	0.0707512212987245	0.0742016168650696	0.083158009964737	0.112013223761198	-0.0780811093932224	0.00787434145281498	0.00230741690899815	-0.0274182741203134	0.0499985322905752	-0.146229327304787	-0.159125932215151	0.057517232491117	-0.00113511330322373	0.00575274193842138	-0.135644896402422	0.0169983251599098	-0.0161805883771332	0.0540847809111493	0.0972006261728391	0.179647538738962	-0.153965707200164	-0.00384170463901996	0.0240011685694192	0.0358884088226461	-0.13271792547769	0.181587880212105	0.0289469969170384	-0.114586891248532	-0.0473725415616519	-0.151545026046681	0.382491061670266	0.0443041596120838	0.233126451706344	0.0530306796311194	-0.140050452372342	-0.104655555636708	-0.136619534948055	0.941810317866688	-0.21298324982246	0.0510763528618874	0.0369974690665063	-0.043120983969709	0.0322300084382839	-0.122575174552409	0.0153422609181548	0.00685939946789931	-0.127497101307244	-0.0912801405362329	-0.0513145145697792	0.0656990475456145	0.0228048650078961	0.00267298768046471	0.0463278630946542	-0.0229256776955778	0.00041949537870498	-0.0512203149758662	0.00285733729826908	0.0605477869607116	0.0442388416113519	0.138356301199082	-0.00692899548152535	0.139817261923522	0.0258517690697605	-0.0207113042404929	-0.0343529037333959	-0.118389182285531	-0.12716003924602	-0.0553634081470482	0.0504231931342863	-0.0755576075033516	0.0180040134853552	-0.136876987135536	-0.069896560331885	-0.0279745706725356	-0.136591940345263	-0.172721390672333	0.0371022342703615	-0.0553104463710553	-0.062359289066015	0.05531824037	0.0204143110021632	0.0255501461488011	-0.0671628471181595	-0.150433448722499	-0.15336800668722	-0.156148895957288	-0.0258682363218462	0.0228407525715917	0.128732059120749	-0.0871873649898536	0.00607967258477869	0.190653905421177	-0.0634240134296216	0.0269863451265063	-0.0722214632017706	-0.171871561895098	-0.0802656412997676	0.0723383828820472	-0.123295277507455	-0.0061853193118262	0.0656827848366226
tum_34	0.0991200862616609	0.00229338035614338	-0.107145301657354	-0.00658639645356012	-0.0146772581858629	-0.0300931422935279	0.00335674057318155	-0.0128194931599997	-0.0468852534867286	0.0481095964209676	0.0105698669360737	-0.0597756798530917	-0.0114087984771028	-0.0770037170338375	-0.0908098074008182	-0.0138846110283134	-0.0536193523939931	-0.0321435892301962	-0.0144535849393683	0.0638541342441482	0.00765230659874151	-0.00305777967755162	0.0562999255089309	0.00917564698539314	-0.138975001550507	-0.0184929623027031	0.00582670049120089	0.428874918061123	-0.0165548609562914	-0.00629494942110205	0.0100098252749616	-0.0779077263616761	0.351164240241891	-0.05365101084936	-0.012573080027793	-0.0325729360805337	0.00574651583798765	-0.0284891486463635	-0.00984542158943023	0.173499164949708	-0.178123136781413	-0.0103766917269027	-0.0654588819842892	-0.0189011185267324	0.623182211709248	0.248388614153565	-0.0276183801410802	-0.119909215043342	0.289406990610393	0.0216858331013538	0.0540311747426236	0.0786817799448698	-0.0255512887774132	-0.0227272144646366	-0.0470821639189021	-0.0333698350182847	-0.0154656668529495	0.00832046767059608	0.328147497777395	-0.0319610090984129	-0.011830899633256	-0.0300967343210026	0.197468046618931	0.0981693703126402	-0.049339194932402	0.016152504888273	-0.0480683549115705	-0.00109184194498352	-0.0333475475719331	-0.112982814282771	-0.0864226949395242	-0.0593440557545481	0.0234906530587482	0.0471422146805727	-0.0683040892130364	-0.0714576794122773	-0.0658472620406927	-0.0900858532362467	-0.0647999707277941	-0.0908987861544805	0.0687315191933333	-0.0251274356261721	0.158553806436403	0.0323128741668401	0.148423549398574	-0.017671274085192	-0.0117244398917079	0.0437638491974247	-0.0666586374371079	-0.0192661742111347	-0.029343132566231	-0.0650270641839212	-0.0368405063432352	0.230741404114588	-0.0298506907794572	-0.124438457578456	-0.0674083744936633	0.0110600000639375	-0.0743411806674283	0.189220161966582	-0.036769399827977	0.0255014907107777	-0.0358285278351692	-0.0133013440706363	0.00152518117584829
tum_35	0.00760574706169171	-0.027821368640352	-0.0875619131647947	-0.00694164262024263	-0.0381996132314125	-0.0155659379529115	-0.059287089583859	-0.0335436654176658	-0.0118546325723498	0.0948386409643733	0.0207624150626221	0.0551574542236302	-0.0151054874102894	0.0310881310703825	-0.0101666746880638	0.0297460490612773	0.0173484689416354	-0.037953862721938	-0.034769737622568	0.0976874184634212	0.025517534103477	-0.0260545447434516	-0.00305237145178399	-0.102632164513904	-0.108229529257983	-0.137791423954482	0.0899947211409063	0.708888634097609	0.110777069422476	-0.0289818900635938	-0.00847539687427881	-0.0206059305478604	0.171068495587122	0.0287714534339904	-0.0491658836036583	-0.0533457635641373	0.00928522121053662	-0.0565035610293371	-0.012880330508039	0.0897169750770628	-0.129941665235852	-0.0133735086834886	0.0423508991594778	-0.0249526540762269	0.356691179768894	0.213132381081464	-0.0137867388245567	-0.153630130860416	-0.0310139529721603	-0.0121314704299388	-0.0158051827513918	0.0296625525521646	-0.127802900140054	-0.0793958736071072	-0.0441216245259091	-0.0174676690671989	-0.0913166470331744	-0.0912471968369335	-0.0139017704865553	0.0160005631198011	-0.00156284689738571	0.051213312198283	-0.0367434004178141	0.102409474682927	-0.0257268547340219	-0.0442943586236216	-0.0358050785455216	-0.0999452310817429	-0.0674651122169566	-0.120146350150794	-0.0796096907590222	0.0330208719153295	-0.0380484170612501	0.0551011282876408	-0.033955641896939	-0.0426061204237963	0.0202983596416326	-0.0515306863558358	-0.130362658186721	0.0409497937750176	0.00928951076289099	0.0274866357499858	0.00461280069248595	-0.103131155573034	-0.0263148507681571	-0.00903710697158329	-0.0496214567708887	0.184964913851118	-0.067524368174746	0.0835032290508521	-0.0415571020003298	-0.0742397462421082	-0.0668513197010298	0.29155362576102	-0.0618022701776612	0.122308370824986	-0.0381274447996279	-0.0519500090610648	-0.0412375022285249	0.378196460699283	-0.051437772880195	0.0533879620613458	0.00664899514136658	0.000239173078634796	-0.0131139816555458
